vulnerability_id,cve_id,application_id,application_name,asset_id,hostname,ip_address,os_type,server_type,internet_facing,severity,status,past_due_flag,escalated_flag,kernel_related,application_owner,os_owner,business_unit,environment,region,discovered_date,due_date,is_remediated,platform_type,operating_system,description,last_scan_date
VULN-000013,CVE-2024-1013,APP013,Application-013,ASSET-000013,host-000013.corp.local,10.0.0.13,linux,Container,False,High,In Progress,True,False,True,owner13@example.com,sysadmin3@example.com,Marketing,Development,us-west-2,2026-03-08,2026-05-01,False,Linux,Ubuntu 22.04,Sample finding for vulnerability VULN-000013,2026-06-21
VULN-000014,CVE-2024-1014,APP014,Application-014,ASSET-000014,host-000014.corp.local,10.0.0.14,aix,VM,False,Low,Accepted Risk,True,False,True,owner14@example.com,sysadmin4@example.com,Marketing,Staging,us-west-2,2025-12-22,2026-03-11,False,AIX,AIX 7.2,Sample finding for vulnerability VULN-000014,2026-05-26
VULN-000015,CVE-2024-1015,APP015,Application-015,ASSET-000015,host-000015.corp.local,10.0.0.15,linux,VM,False,Medium,Remediated,True,False,True,owner15@example.com,sysadmin5@example.com,Finance,Development,eu-west-1,2025-11-09,2026-01-04,True,Linux,Ubuntu 22.04,Sample finding for vulnerability VULN-000015,2026-06-04
VULN-000016,CVE-2024-1016,APP016,Application-016,ASSET-000016,host-000016.corp.local,10.0.1.16,windows,Container,False,Medium,Accepted Risk,True,False,False,owner16@example.com,sysadmin6@example.com,Marketing,Staging,eu-west-1,2025-08-15,2025-09-20,False,Windows,Windows Server 2019,Sample finding for vulnerability VULN-000016,2026-06-13
VULN-000017,CVE-2024-1017,APP017,Application-017,ASSET-000017,host-000017.corp.local,10.0.1.17,windows,VM,False,Medium,Remediated,True,False,False,owner17@example.com,sysadmin7@example.com,Finance,Staging,us-east-1,2026-01-01,2026-01-13,False,Windows,Windows Server 2019,Sample finding for vulnerability VULN-000017,2026-05-26
VULN-000018,CVE-2024-1018,APP018,Application-018,ASSET-000018,host-000018.corp.local,10.0.1.18,linux,Physical,True,Low,Accepted Risk,True,False,False,owner18@example.com,sysadmin8@example.com,Marketing,Staging,ap-south-1,2026-05-19,2026-06-17,False,Linux,RHEL 8,Sample finding for vulnerability VULN-000018,2026-06-12
VULN-000019,CVE-2024-1019,APP019,Application-019,ASSET-000019,host-000019.corp.local,10.0.1.19,windows,Physical,False,Low,Open,True,False,False,owner19@example.com,sysadmin9@example.com,Engineering,Production,us-west-2,2025-07-04,2025-07-31,False,Windows,Windows Server 2022,Sample finding for vulnerability VULN-000019,2026-06-20
VULN-000020,CVE-2024-1020,APP020,Application-020,ASSET-000020,host-000020.corp.local,10.0.1.20,solaris,Container,False,Medium,In Progress,True,True,False,owner0@example.com,sysadmin0@example.com,Marketing,Development,us-east-1,2025-09-21,2025-11-11,False,Solaris,Solaris 11,Sample finding for vulnerability VULN-000020,2026-06-05
VULN-000021,CVE-2024-1021,APP021,Application-021,ASSET-000021,host-000021.corp.local,10.0.1.21,solaris,Container,False,Medium,Remediated,True,False,False,owner1@example.com,sysadmin1@example.com,Engineering,Production,us-west-2,2026-01-26,2026-03-07,False,Solaris,Solaris 11,Sample finding for vulnerability VULN-000021,2026-06-24
VULN-000022,CVE-2024-1022,APP022,Application-022,ASSET-000022,host-000022.corp.local,10.0.1.22,aix,VM,False,Medium,Open,True,False,False,owner2@example.com,sysadmin2@example.com,Marketing,Staging,eu-west-1,2026-01-18,2026-02-16,False,AIX,AIX 7.2,Sample finding for vulnerability VULN-000022,2026-06-21
VULN-000026,CVE-2024-1026,APP026,Application-026,ASSET-000026,host-000026.corp.local,10.0.1.26,solaris,VM,False,High,Remediated,True,False,False,owner6@example.com,sysadmin6@example.com,Retail,Staging,ap-south-1,2025-09-09,2025-11-11,False,Solaris,Solaris 11,Sample finding for vulnerability VULN-000026,2026-05-29
VULN-000027,CVE-2024-1027,APP027,Application-027,ASSET-000027,host-000027.corp.local,10.0.1.27,solaris,Physical,False,Low,In Progress,True,False,False,owner7@example.com,sysadmin7@example.com,Marketing,Production,us-east-1,2025-06-30,2025-08-08,False,Solaris,Solaris 11,Sample finding for vulnerability VULN-000027,2026-06-25
VULN-000028,CVE-2024-1028,APP028,Application-028,ASSET-000028,host-000028.corp.local,10.0.1.28,windows,Physical,False,Medium,Open,True,True,True,owner8@example.com,sysadmin8@example.com,Retail,Staging,us-west-2,2025-08-07,2025-09-17,True,Windows,Windows Server 2019,Sample finding for vulnerability VULN-000028,2026-06-17
VULN-000029,CVE-2024-1029,APP029,Application-029,ASSET-000029,host-000029.corp.local,10.0.1.29,aix,VM,False,Medium,In Progress,True,True,True,owner9@example.com,sysadmin9@example.com,HR,Staging,ap-south-1,2025-10-26,2026-01-21,True,AIX,AIX 7.2,Sample finding for vulnerability VULN-000029,2026-06-18
VULN-000030,CVE-2024-1030,APP030,Application-030,ASSET-000030,host-000030.corp.local,10.0.1.30,solaris,VM,False,Medium,Remediated,True,False,True,owner10@example.com,sysadmin0@example.com,Marketing,Staging,eu-west-1,2026-04-13,2026-05-09,False,Solaris,Solaris 11,Sample finding for vulnerability VULN-000030,2026-06-21
VULN-000031,CVE-2024-1031,APP031,Application-031,ASSET-000031,host-000031.corp.local,10.0.1.31,windows,VM,False,Medium,In Progress,True,False,False,owner11@example.com,sysadmin1@example.com,Marketing,Staging,us-west-2,2026-01-07,2026-02-17,True,Windows,Windows Server 2022,Sample finding for vulnerability VULN-000031,2026-06-16
VULN-000032,CVE-2024-1032,APP032,Application-032,ASSET-000032,host-000032.corp.local,10.0.2.32,aix,Container,False,Medium,In Progress,True,False,False,owner12@example.com,sysadmin2@example.com,HR,Staging,ap-south-1,2026-04-04,2026-04-13,False,AIX,AIX 7.2,Sample finding for vulnerability VULN-000032,2026-06-12
VULN-000033,CVE-2024-1033,APP033,Application-033,ASSET-000033,host-000033.corp.local,10.0.2.33,linux,Container,False,Medium,In Progress,True,False,False,owner13@example.com,sysadmin3@example.com,Finance,Development,us-east-1,2025-07-04,2025-07-22,True,Linux,Ubuntu 22.04,Sample finding for vulnerability VULN-000033,2026-06-19
VULN-000034,CVE-2024-1034,APP034,Application-034,ASSET-000034,host-000034.corp.local,10.0.2.34,linux,Physical,False,Medium,Accepted Risk,True,False,False,owner14@example.com,sysadmin4@example.com,Engineering,Development,us-east-1,2026-01-02,2026-01-31,True,Linux,Ubuntu 22.04,Sample finding for vulnerability VULN-000034,2026-06-11
VULN-000035,CVE-2024-1035,APP035,Application-035,ASSET-000035,host-000035.corp.local,10.0.2.35,linux,VM,False,Low,Remediated,True,False,True,owner15@example.com,sysadmin5@example.com,Finance,Production,us-west-2,2025-11-11,2025-12-14,False,Linux,Ubuntu 22.04,Sample finding for vulnerability VULN-000035,2026-06-21
VULN-000036,CVE-2024-1036,APP036,Application-036,ASSET-000036,host-000036.corp.local,10.0.2.36,linux,Container,True,Medium,Remediated,True,False,False,owner16@example.com,sysadmin6@example.com,Finance,Staging,eu-west-1,2025-12-18,2025-12-26,False,Linux,Ubuntu 22.04,Sample finding for vulnerability VULN-000036,2026-06-18
VULN-000037,CVE-2024-1037,APP037,Application-037,ASSET-000037,host-000037.corp.local,10.0.2.37,windows,Physical,False,High,In Progress,True,False,False,owner17@example.com,sysadmin7@example.com,Retail,Staging,eu-west-1,2026-01-19,2026-03-05,False,Windows,Windows Server 2022,Sample finding for vulnerability VULN-000037,2026-06-24
VULN-000038,CVE-2024-1038,APP038,Application-038,ASSET-000038,host-000038.corp.local,10.0.2.38,windows,Container,False,High,Open,True,True,True,owner18@example.com,sysadmin8@example.com,HR,Production,eu-west-1,2025-10-09,2025-11-25,False,Windows,Windows Server 2022,Sample finding for vulnerability VULN-000038,2026-06-23
VULN-000039,CVE-2024-1039,APP039,Application-039,ASSET-000039,host-000039.corp.local,10.0.2.39,aix,VM,False,High,Accepted Risk,True,False,False,owner19@example.com,sysadmin9@example.com,Engineering,Development,us-west-2,2025-07-18,2025-10-04,True,AIX,AIX 7.2,Sample finding for vulnerability VULN-000039,2026-05-27
VULN-000040,CVE-2024-1040,APP040,Application-040,ASSET-000040,host-000040.corp.local,10.0.2.40,linux,Container,False,Low,Remediated,True,False,False,owner0@example.com,sysadmin0@example.com,Engineering,Development,eu-west-1,2026-03-14,2026-06-10,False,Linux,Ubuntu 22.04,Sample finding for vulnerability VULN-000040,2026-06-14
VULN-000042,CVE-2024-1042,APP042,Application-042,ASSET-000042,host-000042.corp.local,10.0.2.42,windows,VM,False,High,Open,True,False,False,owner2@example.com,sysadmin2@example.com,Engineering,Production,us-east-1,2025-07-13,2025-10-09,True,Windows,Windows Server 2019,Sample finding for vulnerability VULN-000042,2026-06-02
VULN-000043,CVE-2024-1043,APP043,Application-043,ASSET-000043,host-000043.corp.local,10.0.2.43,windows,VM,False,Medium,In Progress,True,False,False,owner3@example.com,sysadmin3@example.com,Engineering,Development,us-east-1,2025-10-19,2025-12-18,False,Windows,Windows Server 2022,Sample finding for vulnerability VULN-000043,2026-05-29
VULN-000044,CVE-2024-1044,APP044,Application-044,ASSET-000044,host-000044.corp.local,10.0.2.44,solaris,Container,True,Medium,Accepted Risk,True,False,False,owner4@example.com,sysadmin4@example.com,HR,Staging,ap-south-1,2025-11-04,2025-12-27,True,Solaris,Solaris 11,Sample finding for vulnerability VULN-000044,2026-06-12
VULN-000045,CVE-2024-1045,APP045,Application-045,ASSET-000045,host-000045.corp.local,10.0.2.45,windows,Container,True,High,In Progress,True,False,False,owner5@example.com,sysadmin5@example.com,HR,Production,us-east-1,2026-02-25,2026-03-17,False,Windows,Windows Server 2019,Sample finding for vulnerability VULN-000045,2026-06-04
VULN-000046,CVE-2024-1046,APP046,Application-046,ASSET-000046,host-000046.corp.local,10.0.2.46,aix,VM,False,Medium,In Progress,True,False,False,owner6@example.com,sysadmin6@example.com,Retail,Development,ap-south-1,2026-01-20,2026-03-12,False,AIX,AIX 7.2,Sample finding for vulnerability VULN-000046,2026-06-12
VULN-000048,CVE-2024-1048,APP048,Application-048,ASSET-000048,host-000048.corp.local,10.0.3.48,windows,Container,False,Low,Open,True,True,False,owner8@example.com,sysadmin8@example.com,HR,Development,eu-west-1,2025-12-14,2026-02-10,False,Windows,Windows Server 2022,Sample finding for vulnerability VULN-000048,2026-06-14
VULN-000049,CVE-2024-1049,APP049,Application-049,ASSET-000049,host-000049.corp.local,10.0.3.49,linux,VM,False,Medium,Open,True,True,False,owner9@example.com,sysadmin9@example.com,Finance,Staging,ap-south-1,2025-09-01,2025-09-22,False,Linux,Ubuntu 22.04,Sample finding for vulnerability VULN-000049,2026-06-15
VULN-000051,CVE-2024-1051,APP001,Application-001,ASSET-000051,host-000051.corp.local,10.0.3.51,windows,Physical,False,Medium,In Progress,True,True,True,owner11@example.com,sysadmin1@example.com,Retail,Staging,us-east-1,2026-05-11,2026-05-30,False,Windows,Windows Server 2022,Sample finding for vulnerability VULN-000051,2026-06-24
VULN-000052,CVE-2024-1052,APP002,Application-002,ASSET-000052,host-000052.corp.local,10.0.3.52,windows,Container,False,Low,Remediated,True,False,False,owner12@example.com,sysadmin2@example.com,Marketing,Staging,us-west-2,2026-04-09,2026-05-24,False,Windows,Windows Server 2022,Sample finding for vulnerability VULN-000052,2026-06-12
VULN-000053,CVE-2024-1053,APP003,Application-003,ASSET-000053,host-000053.corp.local,10.0.3.53,linux,Physical,True,High,Remediated,True,False,False,owner13@example.com,sysadmin3@example.com,Retail,Staging,ap-south-1,2026-01-11,2026-02-01,False,Linux,RHEL 8,Sample finding for vulnerability VULN-000053,2026-06-15
VULN-000054,CVE-2024-1054,APP004,Application-004,ASSET-000054,host-000054.corp.local,10.0.3.54,windows,Physical,False,Medium,Remediated,True,False,False,owner14@example.com,sysadmin4@example.com,Marketing,Development,us-west-2,2025-08-11,2025-09-15,True,Windows,Windows Server 2022,Sample finding for vulnerability VULN-000054,2026-06-21
VULN-000055,CVE-2024-1055,APP005,Application-005,ASSET-000055,host-000055.corp.local,10.0.3.55,windows,VM,False,Critical,Open,True,False,False,owner15@example.com,sysadmin5@example.com,HR,Staging,us-west-2,2025-08-06,2025-09-09,True,Windows,Windows Server 2019,Sample finding for vulnerability VULN-000055,2026-06-13
VULN-000056,CVE-2024-1056,APP006,Application-006,ASSET-000056,host-000056.corp.local,10.0.3.56,linux,Physical,False,High,Accepted Risk,True,False,False,owner16@example.com,sysadmin6@example.com,Marketing,Staging,us-east-1,2025-12-16,2026-03-10,True,Linux,RHEL 8,Sample finding for vulnerability VULN-000056,2026-05-29
VULN-000057,CVE-2024-1057,APP007,Application-007,ASSET-000057,host-000057.corp.local,10.0.3.57,aix,Physical,False,Medium,In Progress,True,False,False,owner17@example.com,sysadmin7@example.com,Finance,Production,ap-south-1,2025-10-30,2026-01-17,False,AIX,AIX 7.2,Sample finding for vulnerability VULN-000057,2026-06-14
VULN-000058,CVE-2024-1058,APP008,Application-008,ASSET-000058,host-000058.corp.local,10.0.3.58,linux,VM,False,High,In Progress,True,False,False,owner18@example.com,sysadmin8@example.com,Engineering,Development,ap-south-1,2025-11-29,2026-01-24,False,Linux,Ubuntu 22.04,Sample finding for vulnerability VULN-000058,2026-06-15
VULN-000059,CVE-2024-1059,APP009,Application-009,ASSET-000059,host-000059.corp.local,10.0.3.59,windows,VM,False,Medium,Open,True,False,True,owner19@example.com,sysadmin9@example.com,Finance,Production,ap-south-1,2026-02-22,2026-05-11,False,Windows,Windows Server 2019,Sample finding for vulnerability VULN-000059,2026-06-14
VULN-000060,CVE-2024-1060,APP010,Application-010,ASSET-000060,host-000060.corp.local,10.0.3.60,linux,VM,False,Low,Open,True,False,False,owner0@example.com,sysadmin0@example.com,Marketing,Staging,us-east-1,2025-12-23,2026-01-14,True,Linux,Ubuntu 22.04,Sample finding for vulnerability VULN-000060,2026-06-22
VULN-000061,CVE-2024-1061,APP011,Application-011,ASSET-000061,host-000061.corp.local,10.0.3.61,solaris,VM,False,Low,Open,True,False,False,owner1@example.com,sysadmin1@example.com,HR,Staging,ap-south-1,2025-11-05,2025-12-24,False,Solaris,Solaris 11,Sample finding for vulnerability VULN-000061,2026-06-21
VULN-000062,CVE-2024-1062,APP012,Application-012,ASSET-000062,host-000062.corp.local,10.0.3.62,linux,Physical,False,Medium,Open,True,False,False,owner2@example.com,sysadmin2@example.com,HR,Staging,us-west-2,2026-01-10,2026-04-09,True,Linux,Ubuntu 22.04,Sample finding for vulnerability VULN-000062,2026-06-04
VULN-000063,CVE-2024-1063,APP013,Application-013,ASSET-000063,host-000063.corp.local,10.0.3.63,windows,VM,False,Medium,Remediated,True,False,False,owner3@example.com,sysadmin3@example.com,HR,Development,eu-west-1,2025-09-12,2025-11-04,False,Windows,Windows Server 2022,Sample finding for vulnerability VULN-000063,2026-06-21
VULN-000064,CVE-2024-1064,APP014,Application-014,ASSET-000064,host-000064.corp.local,10.0.4.64,linux,Container,True,Medium,Open,True,False,False,owner4@example.com,sysadmin4@example.com,Engineering,Staging,eu-west-1,2026-04-11,2026-06-05,True,Linux,Ubuntu 22.04,Sample finding for vulnerability VULN-000064,2026-06-13
VULN-000065,CVE-2024-1065,APP015,Application-015,ASSET-000065,host-000065.corp.local,10.0.4.65,linux,Physical,False,High,Open,True,False,False,owner5@example.com,sysadmin5@example.com,Marketing,Staging,ap-south-1,2025-11-30,2026-01-19,False,Linux,RHEL 8,Sample finding for vulnerability VULN-000065,2026-06-12
VULN-000066,CVE-2024-1066,APP016,Application-016,ASSET-000066,host-000066.corp.local,10.0.4.66,linux,VM,True,Critical,In Progress,True,False,False,owner6@example.com,sysadmin6@example.com,Finance,Production,ap-south-1,2025-11-11,2025-12-07,False,Linux,RHEL 8,Sample finding for vulnerability VULN-000066,2026-06-20
VULN-000067,CVE-2024-1067,APP017,Application-017,ASSET-000067,host-000067.corp.local,10.0.4.67,solaris,Physical,True,High,In Progress,True,False,False,owner7@example.com,sysadmin7@example.com,Engineering,Development,us-west-2,2026-05-25,2026-06-15,True,Solaris,Solaris 11,Sample finding for vulnerability VULN-000067,2026-06-09
VULN-000068,CVE-2024-1068,APP018,Application-018,ASSET-000068,host-000068.corp.local,10.0.4.68,linux,VM,False,High,Remediated,True,False,False,owner8@example.com,sysadmin8@example.com,Marketing,Production,eu-west-1,2025-07-07,2025-10-01,False,Linux,RHEL 8,Sample finding for vulnerability VULN-000068,2026-06-05
VULN-000069,CVE-2024-1069,APP019,Application-019,ASSET-000069,host-000069.corp.local,10.0.4.69,solaris,Physical,False,High,Remediated,True,False,True,owner9@example.com,sysadmin9@example.com,Marketing,Staging,us-west-2,2026-03-10,2026-06-01,False,Solaris,Solaris 11,Sample finding for vulnerability VULN-000069,2026-05-27
VULN-000070,CVE-2024-1070,APP020,Application-020,ASSET-000070,host-000070.corp.local,10.0.4.70,linux,Container,False,Critical,Remediated,True,False,False,owner10@example.com,sysadmin0@example.com,Retail,Production,us-west-2,2026-03-09,2026-04-22,False,Linux,Ubuntu 22.04,Sample finding for vulnerability VULN-000070,2026-06-06
VULN-000071,CVE-2024-1071,APP021,Application-021,ASSET-000071,host-000071.corp.local,10.0.4.71,aix,Physical,False,Low,Open,True,True,True,owner11@example.com,sysadmin1@example.com,Finance,Development,ap-south-1,2025-11-16,2025-12-12,False,AIX,AIX 7.2,Sample finding for vulnerability VULN-000071,2026-06-01
VULN-000072,CVE-2024-1072,APP022,Application-022,ASSET-000072,host-000072.corp.local,10.0.4.72,solaris,Container,False,Low,Accepted Risk,True,False,False,owner12@example.com,sysadmin2@example.com,Finance,Staging,us-west-2,2025-10-01,2025-11-30,True,Solaris,Solaris 11,Sample finding for vulnerability VULN-000072,2026-06-17
VULN-000073,CVE-2024-1073,APP023,Application-023,ASSET-000073,host-000073.corp.local,10.0.4.73,solaris,VM,False,Critical,Remediated,True,False,True,owner13@example.com,sysadmin3@example.com,Retail,Production,eu-west-1,2026-02-16,2026-03-20,False,Solaris,Solaris 11,Sample finding for vulnerability VULN-000073,2026-05-29
VULN-000074,CVE-2024-1074,APP024,Application-024,ASSET-000074,host-000074.corp.local,10.0.4.74,windows,Container,False,Medium,In Progress,True,False,False,owner14@example.com,sysadmin4@example.com,Engineering,Production,us-east-1,2026-04-15,2026-04-29,False,Windows,Windows Server 2019,Sample finding for vulnerability VULN-000074,2026-06-04
VULN-000075,CVE-2024-1075,APP025,Application-025,ASSET-000075,host-000075.corp.local,10.0.4.75,solaris,Physical,False,Medium,Remediated,True,False,True,owner15@example.com,sysadmin5@example.com,Retail,Development,us-east-1,2025-11-11,2026-01-20,True,Solaris,Solaris 11,Sample finding for vulnerability VULN-000075,2026-06-15
VULN-000076,CVE-2024-1076,APP026,Application-026,ASSET-000076,host-000076.corp.local,10.0.4.76,linux,VM,False,Medium,Accepted Risk,True,False,True,owner16@example.com,sysadmin6@example.com,Marketing,Production,ap-south-1,2025-07-04,2025-07-20,False,Linux,RHEL 8,Sample finding for vulnerability VULN-000076,2026-06-08
VULN-000077,CVE-2024-1077,APP027,Application-027,ASSET-000077,host-000077.corp.local,10.0.4.77,linux,VM,False,Medium,Open,True,False,True,owner17@example.com,sysadmin7@example.com,Marketing,Production,us-east-1,2025-10-07,2025-11-12,False,Linux,RHEL 8,Sample finding for vulnerability VULN-000077,2026-06-03
VULN-000078,CVE-2024-1078,APP028,Application-028,ASSET-000078,host-000078.corp.local,10.0.4.78,windows,VM,False,Medium,Remediated,True,False,False,owner18@example.com,sysadmin8@example.com,Engineering,Development,us-east-1,2025-08-04,2025-10-17,False,Windows,Windows Server 2019,Sample finding for vulnerability VULN-000078,2026-05-30
VULN-000079,CVE-2024-1079,APP029,Application-029,ASSET-000079,host-000079.corp.local,10.0.4.79,windows,Container,False,Critical,Open,True,False,False,owner19@example.com,sysadmin9@example.com,Marketing,Production,us-east-1,2026-02-18,2026-04-17,False,Windows,Windows Server 2022,Sample finding for vulnerability VULN-000079,2026-06-11
VULN-000080,CVE-2024-1080,APP030,Application-030,ASSET-000080,host-000080.corp.local,10.0.5.80,linux,Container,False,Low,In Progress,True,False,True,owner0@example.com,sysadmin0@example.com,Retail,Staging,eu-west-1,2025-12-18,2026-02-27,True,Linux,Ubuntu 22.04,Sample finding for vulnerability VULN-000080,2026-06-06
VULN-000081,CVE-2024-1081,APP031,Application-031,ASSET-000081,host-000081.corp.local,10.0.5.81,linux,Physical,False,Medium,Remediated,True,False,False,owner1@example.com,sysadmin1@example.com,Finance,Development,us-west-2,2026-02-08,2026-04-17,False,Linux,RHEL 8,Sample finding for vulnerability VULN-000081,2026-05-29
VULN-000082,CVE-2024-1082,APP032,Application-032,ASSET-000082,host-000082.corp.local,10.0.5.82,windows,Container,False,High,Open,True,False,True,owner2@example.com,sysadmin2@example.com,Retail,Development,us-east-1,2025-12-06,2026-02-09,False,Windows,Windows Server 2019,Sample finding for vulnerability VULN-000082,2026-05-28
VULN-000083,CVE-2024-1083,APP033,Application-033,ASSET-000083,host-000083.corp.local,10.0.5.83,windows,Container,False,Medium,Remediated,True,False,False,owner3@example.com,sysadmin3@example.com,HR,Production,us-east-1,2025-10-07,2025-11-26,False,Windows,Windows Server 2022,Sample finding for vulnerability VULN-000083,2026-05-30
VULN-000085,CVE-2024-1085,APP035,Application-035,ASSET-000085,host-000085.corp.local,10.0.5.85,windows,Physical,False,High,Accepted Risk,True,False,True,owner5@example.com,sysadmin5@example.com,Engineering,Staging,ap-south-1,2026-02-02,2026-04-15,False,Windows,Windows Server 2022,Sample finding for vulnerability VULN-000085,2026-06-15
VULN-000086,CVE-2024-1086,APP036,Application-036,ASSET-000086,host-000086.corp.local,10.0.5.86,linux,Container,True,Medium,Remediated,True,True,False,owner6@example.com,sysadmin6@example.com,Engineering,Development,ap-south-1,2025-09-12,2025-10-19,False,Linux,Ubuntu 22.04,Sample finding for vulnerability VULN-000086,2026-05-27
VULN-000087,CVE-2024-1087,APP037,Application-037,ASSET-000087,host-000087.corp.local,10.0.5.87,aix,Physical,False,Medium,Remediated,True,False,False,owner7@example.com,sysadmin7@example.com,HR,Production,us-west-2,2025-08-10,2025-09-01,False,AIX,AIX 7.2,Sample finding for vulnerability VULN-000087,2026-05-27
VULN-000088,CVE-2024-1088,APP038,Application-038,ASSET-000088,host-000088.corp.local,10.0.5.88,aix,Container,False,High,In Progress,True,True,False,owner8@example.com,sysadmin8@example.com,Finance,Development,ap-south-1,2026-04-10,2026-05-14,False,AIX,AIX 7.2,Sample finding for vulnerability VULN-000088,2026-06-06
VULN-000089,CVE-2024-1089,APP039,Application-039,ASSET-000089,host-000089.corp.local,10.0.5.89,windows,Physical,False,Medium,Accepted Risk,True,False,True,owner9@example.com,sysadmin9@example.com,Engineering,Development,us-west-2,2025-08-17,2025-11-07,True,Windows,Windows Server 2019,Sample finding for vulnerability VULN-000089,2026-06-20
VULN-000090,CVE-2024-1090,APP040,Application-040,ASSET-000090,host-000090.corp.local,10.0.5.90,aix,Physical,False,Low,Open,True,False,False,owner10@example.com,sysadmin0@example.com,Retail,Staging,ap-south-1,2025-06-26,2025-09-09,False,AIX,AIX 7.2,Sample finding for vulnerability VULN-000090,2026-05-26
VULN-000091,CVE-2024-1091,APP041,Application-041,ASSET-000091,host-000091.corp.local,10.0.5.91,linux,Container,False,Medium,Remediated,True,False,False,owner11@example.com,sysadmin1@example.com,Engineering,Staging,eu-west-1,2025-12-31,2026-03-30,False,Linux,RHEL 8,Sample finding for vulnerability VULN-000091,2026-06-23
VULN-000092,CVE-2024-1092,APP042,Application-042,ASSET-000092,host-000092.corp.local,10.0.5.92,windows,VM,False,Medium,Accepted Risk,True,False,False,owner12@example.com,sysadmin2@example.com,Engineering,Development,us-west-2,2026-01-08,2026-04-01,False,Windows,Windows Server 2022,Sample finding for vulnerability VULN-000092,2026-06-08
