vulnerability_id,cve_id,application_id,application_name,asset_id,hostname,ip_address,os_type,server_type,internet_facing,severity,status,past_due_flag,escalated_flag,kernel_related,application_owner,os_owner,business_unit,environment,region,discovered_date,due_date,is_remediated,platform_type,operating_system,description,last_scan_date
VULN-000511,CVE-2024-1511,APP011,Application-011,ASSET-000511,host-000511.corp.local,10.1.31.255,windows,Container,False,Critical,Accepted Risk,True,False,False,owner11@example.com,sysadmin1@example.com,Retail,Development,us-west-2,2025-08-03,2025-10-07,False,Windows,Windows Server 2022,Sample finding for vulnerability VULN-000511,2026-06-21
VULN-000517,CVE-2024-1517,APP017,Application-017,ASSET-000517,host-000517.corp.local,10.2.32.5,linux,VM,False,Critical,Open,True,False,False,owner17@example.com,sysadmin7@example.com,Finance,Development,eu-west-1,2025-08-24,2025-10-03,False,Linux,Ubuntu 22.04,Sample finding for vulnerability VULN-000517,2026-05-29
VULN-000521,CVE-2024-1521,APP021,Application-021,ASSET-000521,host-000521.corp.local,10.2.32.9,linux,Physical,False,Critical,Remediated,True,False,False,owner1@example.com,sysadmin1@example.com,Marketing,Development,eu-west-1,2025-11-14,2026-01-24,True,Linux,RHEL 8,Sample finding for vulnerability VULN-000521,2026-06-21
VULN-000541,CVE-2024-1541,APP041,Application-041,ASSET-000541,host-000541.corp.local,10.2.33.29,solaris,VM,False,Critical,In Progress,True,False,False,owner1@example.com,sysadmin1@example.com,Finance,Production,ap-south-1,2026-03-15,2026-05-19,False,Solaris,Solaris 11,Sample finding for vulnerability VULN-000541,2026-06-14
VULN-000548,CVE-2024-1548,APP048,Application-048,ASSET-000548,host-000548.corp.local,10.2.34.36,windows,Container,False,Critical,Accepted Risk,False,False,False,owner8@example.com,sysadmin8@example.com,Engineering,Staging,ap-south-1,2026-05-27,2026-07-28,False,Windows,Windows Server 2022,Sample finding for vulnerability VULN-000548,2026-06-08
VULN-000550,CVE-2024-1550,APP000,Application-000,ASSET-000550,host-000550.corp.local,10.2.34.38,solaris,Physical,False,Critical,Remediated,True,False,False,owner10@example.com,sysadmin0@example.com,Finance,Development,eu-west-1,2025-12-29,2026-03-12,True,Solaris,Solaris 11,Sample finding for vulnerability VULN-000550,2026-06-03
VULN-000552,CVE-2024-1552,APP002,Application-002,ASSET-000552,host-000552.corp.local,10.2.34.40,windows,Container,False,Critical,Open,True,False,False,owner12@example.com,sysadmin2@example.com,HR,Production,us-west-2,2026-03-10,2026-04-16,False,Windows,Windows Server 2019,Sample finding for vulnerability VULN-000552,2026-06-02
VULN-000553,CVE-2024-1553,APP003,Application-003,ASSET-000553,host-000553.corp.local,10.2.34.41,windows,VM,False,Critical,In Progress,True,False,False,owner13@example.com,sysadmin3@example.com,Retail,Production,us-west-2,2025-09-14,2025-10-26,False,Windows,Windows Server 2019,Sample finding for vulnerability VULN-000553,2026-06-04
VULN-000567,CVE-2024-1567,APP017,Application-017,ASSET-000567,host-000567.corp.local,10.2.35.55,aix,Container,False,Critical,Open,True,False,False,owner7@example.com,sysadmin7@example.com,HR,Production,ap-south-1,2025-10-06,2025-10-15,False,AIX,AIX 7.2,Sample finding for vulnerability VULN-000567,2026-05-26
VULN-000575,CVE-2024-1575,APP025,Application-025,ASSET-000575,host-000575.corp.local,10.2.35.63,solaris,Container,False,Critical,Accepted Risk,True,False,True,owner15@example.com,sysadmin5@example.com,Retail,Production,eu-west-1,2026-02-26,2026-03-12,False,Solaris,Solaris 11,Sample finding for vulnerability VULN-000575,2026-06-01
VULN-000580,CVE-2024-1580,APP030,Application-030,ASSET-000580,host-000580.corp.local,10.2.36.68,linux,Container,False,Critical,In Progress,True,False,False,owner0@example.com,sysadmin0@example.com,HR,Production,eu-west-1,2025-09-22,2025-10-14,True,Linux,Ubuntu 22.04,Sample finding for vulnerability VULN-000580,2026-05-31
VULN-000584,CVE-2024-1584,APP034,Application-034,ASSET-000584,host-000584.corp.local,10.2.36.72,windows,Physical,False,Critical,Remediated,True,False,False,owner4@example.com,sysadmin4@example.com,HR,Development,ap-south-1,2025-08-11,2025-08-18,False,Windows,Windows Server 2019,Sample finding for vulnerability VULN-000584,2026-06-02
VULN-000593,CVE-2024-1593,APP043,Application-043,ASSET-000593,host-000593.corp.local,10.2.37.81,solaris,VM,False,Critical,In Progress,True,False,False,owner13@example.com,sysadmin3@example.com,Retail,Development,us-west-2,2025-11-25,2025-12-17,True,Solaris,Solaris 11,Sample finding for vulnerability VULN-000593,2026-06-15
VULN-000601,CVE-2024-1601,APP001,Application-001,ASSET-000601,host-000601.corp.local,10.2.37.89,linux,Physical,False,Critical,In Progress,True,False,False,owner1@example.com,sysadmin1@example.com,Finance,Staging,ap-south-1,2025-07-09,2025-07-30,False,Linux,RHEL 8,Sample finding for vulnerability VULN-000601,2026-06-08
VULN-000632,CVE-2024-1632,APP032,Application-032,ASSET-000632,host-000632.corp.local,10.2.39.120,linux,VM,False,Critical,Open,True,False,False,owner12@example.com,sysadmin2@example.com,HR,Staging,us-east-1,2026-01-02,2026-02-24,False,Linux,RHEL 8,Sample finding for vulnerability VULN-000632,2026-06-02
VULN-000643,CVE-2024-1643,APP043,Application-043,ASSET-000643,host-000643.corp.local,10.2.40.131,linux,Physical,False,Critical,Remediated,True,False,False,owner3@example.com,sysadmin3@example.com,Finance,Staging,ap-south-1,2026-02-07,2026-04-30,False,Linux,Ubuntu 22.04,Sample finding for vulnerability VULN-000643,2026-06-05
VULN-000652,CVE-2024-1652,APP002,Application-002,ASSET-000652,host-000652.corp.local,10.2.40.140,linux,Physical,False,Critical,Remediated,True,False,False,owner12@example.com,sysadmin2@example.com,Engineering,Staging,ap-south-1,2026-04-05,2026-05-04,False,Linux,RHEL 8,Sample finding for vulnerability VULN-000652,2026-05-26
VULN-000668,CVE-2024-1668,APP018,Application-018,ASSET-000668,host-000668.corp.local,10.2.41.156,windows,Container,False,Critical,Remediated,True,False,False,owner8@example.com,sysadmin8@example.com,Retail,Production,ap-south-1,2026-02-10,2026-04-11,False,Windows,Windows Server 2019,Sample finding for vulnerability VULN-000668,2026-06-09
VULN-000685,CVE-2024-1685,APP035,Application-035,ASSET-000685,host-000685.corp.local,10.2.42.173,windows,Physical,False,Critical,In Progress,True,False,False,owner5@example.com,sysadmin5@example.com,Retail,Staging,us-east-1,2026-01-28,2026-03-04,False,Windows,Windows Server 2019,Sample finding for vulnerability VULN-000685,2026-06-13
VULN-000687,CVE-2024-1687,APP037,Application-037,ASSET-000687,host-000687.corp.local,10.2.42.175,linux,VM,False,Critical,In Progress,True,False,False,owner7@example.com,sysadmin7@example.com,Retail,Development,us-west-2,2026-03-23,2026-05-13,False,Linux,RHEL 8,Sample finding for vulnerability VULN-000687,2026-06-05
VULN-000712,CVE-2024-1712,APP012,Application-012,ASSET-000712,host-000712.corp.local,10.2.44.200,windows,Physical,False,Critical,Accepted Risk,True,False,False,owner12@example.com,sysadmin2@example.com,Retail,Production,us-west-2,2026-01-08,2026-02-09,True,Windows,Windows Server 2019,Sample finding for vulnerability VULN-000712,2026-06-14
VULN-000722,CVE-2024-1722,APP022,Application-022,ASSET-000722,host-000722.corp.local,10.2.45.210,windows,VM,False,Critical,Remediated,False,False,True,owner2@example.com,sysadmin2@example.com,Engineering,Production,ap-south-1,2026-06-16,2026-06-25,False,Windows,Windows Server 2022,Sample finding for vulnerability VULN-000722,2026-06-21
VULN-000729,CVE-2024-1729,APP029,Application-029,ASSET-000729,host-000729.corp.local,10.2.45.217,linux,VM,False,Critical,Open,True,False,False,owner9@example.com,sysadmin9@example.com,Retail,Development,us-west-2,2025-08-10,2025-08-26,False,Linux,RHEL 8,Sample finding for vulnerability VULN-000729,2026-06-19
VULN-000730,CVE-2024-1730,APP030,Application-030,ASSET-000730,host-000730.corp.local,10.2.45.218,linux,VM,False,Critical,Remediated,True,False,False,owner10@example.com,sysadmin0@example.com,Retail,Production,us-east-1,2026-02-23,2026-03-04,False,Linux,RHEL 8,Sample finding for vulnerability VULN-000730,2026-06-14
VULN-000733,CVE-2024-1733,APP033,Application-033,ASSET-000733,host-000733.corp.local,10.2.45.221,aix,Container,True,Critical,In Progress,True,False,True,owner13@example.com,sysadmin3@example.com,Engineering,Development,us-west-2,2025-07-18,2025-08-11,False,AIX,AIX 7.2,Sample finding for vulnerability VULN-000733,2026-06-15
VULN-000740,CVE-2024-1740,APP040,Application-040,ASSET-000740,host-000740.corp.local,10.2.46.228,linux,Container,False,Critical,In Progress,True,False,True,owner0@example.com,sysadmin0@example.com,Finance,Production,us-east-1,2026-04-02,2026-06-14,False,Linux,RHEL 8,Sample finding for vulnerability VULN-000740,2026-06-15
VULN-000741,CVE-2024-1741,APP041,Application-041,ASSET-000741,host-000741.corp.local,10.2.46.229,linux,VM,False,Critical,Remediated,True,False,False,owner1@example.com,sysadmin1@example.com,HR,Production,us-west-2,2025-12-24,2026-03-01,False,Linux,Ubuntu 22.04,Sample finding for vulnerability VULN-000741,2026-06-14
VULN-000746,CVE-2024-1746,APP046,Application-046,ASSET-000746,host-000746.corp.local,10.2.46.234,linux,VM,False,Critical,Accepted Risk,True,False,False,owner6@example.com,sysadmin6@example.com,Retail,Staging,us-east-1,2026-04-06,2026-05-09,False,Linux,Ubuntu 22.04,Sample finding for vulnerability VULN-000746,2026-06-16
VULN-000753,CVE-2024-1753,APP003,Application-003,ASSET-000753,host-000753.corp.local,10.2.47.241,linux,Physical,False,Critical,Open,True,False,True,owner13@example.com,sysadmin3@example.com,Engineering,Staging,ap-south-1,2025-08-26,2025-11-04,False,Linux,RHEL 8,Sample finding for vulnerability VULN-000753,2026-06-24
VULN-000756,CVE-2024-1756,APP006,Application-006,ASSET-000756,host-000756.corp.local,10.2.47.244,windows,VM,False,Critical,Open,True,False,False,owner16@example.com,sysadmin6@example.com,Engineering,Production,us-west-2,2026-01-06,2026-03-18,False,Windows,Windows Server 2022,Sample finding for vulnerability VULN-000756,2026-06-20
VULN-000771,CVE-2024-1771,APP021,Application-021,ASSET-000771,host-000771.corp.local,10.3.48.3,linux,Physical,False,Critical,Remediated,True,False,True,owner11@example.com,sysadmin1@example.com,Finance,Production,us-east-1,2025-12-20,2026-01-22,False,Linux,RHEL 8,Sample finding for vulnerability VULN-000771,2026-05-29
VULN-000784,CVE-2024-1784,APP034,Application-034,ASSET-000784,host-000784.corp.local,10.3.49.16,solaris,Container,True,Critical,Remediated,False,False,False,owner4@example.com,sysadmin4@example.com,Engineering,Staging,us-east-1,2026-04-27,2026-07-24,False,Solaris,Solaris 11,Sample finding for vulnerability VULN-000784,2026-06-18
VULN-000802,CVE-2024-1802,APP002,Application-002,ASSET-000802,host-000802.corp.local,10.3.50.34,aix,Container,False,Critical,In Progress,True,False,False,owner2@example.com,sysadmin2@example.com,Marketing,Staging,us-west-2,2026-04-17,2026-05-04,False,AIX,AIX 7.2,Sample finding for vulnerability VULN-000802,2026-06-13
VULN-000825,CVE-2024-1825,APP025,Application-025,ASSET-000825,host-000825.corp.local,10.3.51.57,linux,VM,False,Critical,Open,True,True,False,owner5@example.com,sysadmin5@example.com,Marketing,Development,us-west-2,2026-04-28,2026-05-13,False,Linux,Ubuntu 22.04,Sample finding for vulnerability VULN-000825,2026-06-11
VULN-000833,CVE-2024-1833,APP033,Application-033,ASSET-000833,host-000833.corp.local,10.3.52.65,aix,Physical,False,Critical,In Progress,True,False,False,owner13@example.com,sysadmin3@example.com,Retail,Development,eu-west-1,2026-01-23,2026-04-18,False,AIX,AIX 7.2,Sample finding for vulnerability VULN-000833,2026-06-03
VULN-000838,CVE-2024-1838,APP038,Application-038,ASSET-000838,host-000838.corp.local,10.3.52.70,windows,VM,True,Critical,In Progress,True,False,True,owner18@example.com,sysadmin8@example.com,Marketing,Staging,us-east-1,2025-08-12,2025-11-10,False,Windows,Windows Server 2022,Sample finding for vulnerability VULN-000838,2026-06-07
VULN-000848,CVE-2024-1848,APP048,Application-048,ASSET-000848,host-000848.corp.local,10.3.53.80,windows,Physical,False,Critical,Accepted Risk,True,False,False,owner8@example.com,sysadmin8@example.com,Finance,Staging,eu-west-1,2026-03-27,2026-04-13,False,Windows,Windows Server 2019,Sample finding for vulnerability VULN-000848,2026-06-10
VULN-000854,CVE-2024-1854,APP004,Application-004,ASSET-000854,host-000854.corp.local,10.3.53.86,windows,VM,False,Critical,Remediated,True,False,False,owner14@example.com,sysadmin4@example.com,Finance,Development,us-west-2,2026-01-19,2026-03-05,False,Windows,Windows Server 2022,Sample finding for vulnerability VULN-000854,2026-05-30
