vulnerability_id,cve_id,application_id,application_name,asset_id,hostname,ip_address,os_type,server_type,internet_facing,severity,status,past_due_flag,escalated_flag,kernel_related,application_owner,os_owner,business_unit,environment,region,discovered_date,due_date,is_remediated,platform_type,operating_system,description,last_scan_date
VULN-000148,CVE-2024-1148,APP048,Application-048,ASSET-000148,host-000148.corp.local,10.0.9.148,windows,Physical,True,High,Remediated,False,True,False,owner8@example.com,sysadmin8@example.com,Finance,Production,eu-west-1,2026-05-29,2026-08-14,True,Windows,Windows Server 2019,Sample finding for vulnerability VULN-000148,2026-06-20
VULN-000168,CVE-2024-1168,APP018,Application-018,ASSET-000168,host-000168.corp.local,10.0.10.168,linux,Container,True,Medium,Accepted Risk,True,False,False,owner8@example.com,sysadmin8@example.com,Finance,Development,us-west-2,2026-05-01,2026-06-16,False,Linux,RHEL 8,Sample finding for vulnerability VULN-000168,2026-06-12
VULN-000177,CVE-2024-1177,APP027,Application-027,ASSET-000177,host-000177.corp.local,10.0.11.177,windows,Container,True,High,In Progress,True,False,True,owner17@example.com,sysadmin7@example.com,Retail,Development,eu-west-1,2025-07-17,2025-10-04,False,Windows,Windows Server 2022,Sample finding for vulnerability VULN-000177,2026-06-02
VULN-000184,CVE-2024-1184,APP034,Application-034,ASSET-000184,host-000184.corp.local,10.0.11.184,solaris,Physical,True,Medium,In Progress,True,True,False,owner4@example.com,sysadmin4@example.com,Engineering,Production,eu-west-1,2025-08-25,2025-09-10,True,Solaris,Solaris 11,Sample finding for vulnerability VULN-000184,2026-06-25
VULN-000190,CVE-2024-1190,APP040,Application-040,ASSET-000190,host-000190.corp.local,10.0.11.190,windows,Container,True,Medium,In Progress,True,False,False,owner10@example.com,sysadmin0@example.com,Retail,Staging,us-west-2,2025-09-06,2025-11-12,False,Windows,Windows Server 2019,Sample finding for vulnerability VULN-000190,2026-06-02
VULN-000194,CVE-2024-1194,APP044,Application-044,ASSET-000194,host-000194.corp.local,10.0.12.194,windows,VM,True,Low,In Progress,True,False,False,owner14@example.com,sysadmin4@example.com,HR,Development,ap-south-1,2025-11-18,2026-02-09,True,Windows,Windows Server 2022,Sample finding for vulnerability VULN-000194,2026-06-21
VULN-000201,CVE-2024-1201,APP001,Application-001,ASSET-000201,host-000201.corp.local,10.0.12.201,linux,Physical,True,High,Accepted Risk,True,False,False,owner1@example.com,sysadmin1@example.com,Finance,Staging,us-east-1,2026-02-03,2026-02-22,False,Linux,RHEL 8,Sample finding for vulnerability VULN-000201,2026-05-31
VULN-000211,CVE-2024-1211,APP011,Application-011,ASSET-000211,host-000211.corp.local,10.0.13.211,windows,Physical,True,Medium,Open,True,False,False,owner11@example.com,sysadmin1@example.com,Engineering,Production,eu-west-1,2026-04-11,2026-06-07,True,Windows,Windows Server 2022,Sample finding for vulnerability VULN-000211,2026-06-10
VULN-000217,CVE-2024-1217,APP017,Application-017,ASSET-000217,host-000217.corp.local,10.0.13.217,windows,VM,True,Medium,Remediated,True,False,False,owner17@example.com,sysadmin7@example.com,Engineering,Development,ap-south-1,2025-08-12,2025-09-01,False,Windows,Windows Server 2019,Sample finding for vulnerability VULN-000217,2026-06-07
VULN-000226,CVE-2024-1226,APP026,Application-026,ASSET-000226,host-000226.corp.local,10.0.14.226,windows,Container,True,Medium,Open,True,True,False,owner6@example.com,sysadmin6@example.com,HR,Staging,ap-south-1,2025-08-21,2025-08-31,False,Windows,Windows Server 2019,Sample finding for vulnerability VULN-000226,2026-06-05
VULN-000231,CVE-2024-1231,APP031,Application-031,ASSET-000231,host-000231.corp.local,10.0.14.231,aix,VM,True,Medium,Remediated,True,False,False,owner11@example.com,sysadmin1@example.com,Finance,Development,us-east-1,2025-10-19,2025-12-10,False,AIX,AIX 7.2,Sample finding for vulnerability VULN-000231,2026-06-25
VULN-000238,CVE-2024-1238,APP038,Application-038,ASSET-000238,host-000238.corp.local,10.0.14.238,solaris,Physical,True,Medium,Accepted Risk,True,False,False,owner18@example.com,sysadmin8@example.com,Finance,Staging,ap-south-1,2025-09-02,2025-10-23,False,Solaris,Solaris 11,Sample finding for vulnerability VULN-000238,2026-06-01
VULN-000242,CVE-2024-1242,APP042,Application-042,ASSET-000242,host-000242.corp.local,10.0.15.242,solaris,Physical,True,Medium,In Progress,True,False,False,owner2@example.com,sysadmin2@example.com,HR,Staging,ap-south-1,2026-02-03,2026-03-12,False,Solaris,Solaris 11,Sample finding for vulnerability VULN-000242,2026-06-25
VULN-000250,CVE-2024-1250,APP000,Application-000,ASSET-000250,host-000250.corp.local,10.0.15.250,windows,VM,True,Medium,Accepted Risk,True,True,False,owner10@example.com,sysadmin0@example.com,Retail,Production,ap-south-1,2025-11-11,2025-12-25,True,Windows,Windows Server 2019,Sample finding for vulnerability VULN-000250,2026-06-25
VULN-000252,CVE-2024-1252,APP002,Application-002,ASSET-000252,host-000252.corp.local,10.0.15.252,aix,VM,True,Low,Accepted Risk,False,False,False,owner12@example.com,sysadmin2@example.com,HR,Production,us-west-2,2026-05-10,2026-06-28,False,AIX,AIX 7.2,Sample finding for vulnerability VULN-000252,2026-06-20
VULN-000261,CVE-2024-1261,APP011,Application-011,ASSET-000261,host-000261.corp.local,10.1.16.5,windows,VM,True,Medium,Open,True,False,False,owner1@example.com,sysadmin1@example.com,Retail,Production,us-west-2,2025-10-09,2025-10-28,False,Windows,Windows Server 2019,Sample finding for vulnerability VULN-000261,2026-05-28
VULN-000263,CVE-2024-1263,APP013,Application-013,ASSET-000263,host-000263.corp.local,10.1.16.7,windows,VM,True,Medium,In Progress,True,False,False,owner3@example.com,sysadmin3@example.com,Marketing,Staging,ap-south-1,2026-03-28,2026-05-21,True,Windows,Windows Server 2019,Sample finding for vulnerability VULN-000263,2026-06-12
VULN-000266,CVE-2024-1266,APP016,Application-016,ASSET-000266,host-000266.corp.local,10.1.16.10,linux,Container,True,High,Open,True,False,False,owner6@example.com,sysadmin6@example.com,Retail,Production,us-east-1,2025-08-28,2025-10-19,False,Linux,RHEL 8,Sample finding for vulnerability VULN-000266,2026-05-30
VULN-000267,CVE-2024-1267,APP017,Application-017,ASSET-000267,host-000267.corp.local,10.1.16.11,windows,Container,True,Medium,In Progress,True,False,False,owner7@example.com,sysadmin7@example.com,Marketing,Development,us-east-1,2025-08-05,2025-10-10,True,Windows,Windows Server 2022,Sample finding for vulnerability VULN-000267,2026-05-27
VULN-000268,CVE-2024-1268,APP018,Application-018,ASSET-000268,host-000268.corp.local,10.1.16.12,solaris,VM,True,Low,Open,False,False,False,owner8@example.com,sysadmin8@example.com,HR,Staging,eu-west-1,2026-06-01,2026-07-14,True,Solaris,Solaris 11,Sample finding for vulnerability VULN-000268,2026-06-08
VULN-000274,CVE-2024-1274,APP024,Application-024,ASSET-000274,host-000274.corp.local,10.1.17.18,linux,VM,True,Medium,In Progress,True,True,False,owner14@example.com,sysadmin4@example.com,Marketing,Development,ap-south-1,2026-02-17,2026-03-06,False,Linux,RHEL 8,Sample finding for vulnerability VULN-000274,2026-06-03
VULN-000278,CVE-2024-1278,APP028,Application-028,ASSET-000278,host-000278.corp.local,10.1.17.22,windows,Physical,True,Medium,Open,True,True,False,owner18@example.com,sysadmin8@example.com,HR,Staging,us-west-2,2026-02-15,2026-03-29,False,Windows,Windows Server 2022,Sample finding for vulnerability VULN-000278,2026-05-30
VULN-000281,CVE-2024-1281,APP031,Application-031,ASSET-000281,host-000281.corp.local,10.1.17.25,aix,VM,True,High,In Progress,True,False,False,owner1@example.com,sysadmin1@example.com,Retail,Production,ap-south-1,2025-12-18,2026-01-12,False,AIX,AIX 7.2,Sample finding for vulnerability VULN-000281,2026-06-15
VULN-000282,CVE-2024-1282,APP032,Application-032,ASSET-000282,host-000282.corp.local,10.1.17.26,aix,Container,True,Critical,In Progress,True,True,False,owner2@example.com,sysadmin2@example.com,Finance,Production,ap-south-1,2025-09-24,2025-10-08,True,AIX,AIX 7.2,Sample finding for vulnerability VULN-000282,2026-06-21
VULN-000293,CVE-2024-1293,APP043,Application-043,ASSET-000293,host-000293.corp.local,10.1.18.37,aix,Physical,True,High,Open,True,False,False,owner13@example.com,sysadmin3@example.com,Engineering,Production,us-west-2,2025-09-10,2025-10-25,False,AIX,AIX 7.2,Sample finding for vulnerability VULN-000293,2026-06-10
VULN-000294,CVE-2024-1294,APP044,Application-044,ASSET-000294,host-000294.corp.local,10.1.18.38,windows,Container,True,Medium,Accepted Risk,True,False,False,owner14@example.com,sysadmin4@example.com,HR,Staging,ap-south-1,2026-01-15,2026-02-20,False,Windows,Windows Server 2022,Sample finding for vulnerability VULN-000294,2026-06-13
VULN-000299,CVE-2024-1299,APP049,Application-049,ASSET-000299,host-000299.corp.local,10.1.18.43,linux,VM,True,Medium,Accepted Risk,True,False,False,owner19@example.com,sysadmin9@example.com,HR,Development,us-east-1,2025-10-24,2025-11-28,True,Linux,Ubuntu 22.04,Sample finding for vulnerability VULN-000299,2026-05-26
VULN-000317,CVE-2024-1317,APP017,Application-017,ASSET-000317,host-000317.corp.local,10.1.19.61,aix,Physical,True,High,In Progress,True,False,False,owner17@example.com,sysadmin7@example.com,Retail,Production,ap-south-1,2025-07-27,2025-08-11,False,AIX,AIX 7.2,Sample finding for vulnerability VULN-000317,2026-06-20
VULN-000328,CVE-2024-1328,APP028,Application-028,ASSET-000328,host-000328.corp.local,10.1.20.72,linux,Container,True,High,Open,True,False,False,owner8@example.com,sysadmin8@example.com,Retail,Production,ap-south-1,2025-08-03,2025-08-19,False,Linux,Ubuntu 22.04,Sample finding for vulnerability VULN-000328,2026-06-09
VULN-000332,CVE-2024-1332,APP032,Application-032,ASSET-000332,host-000332.corp.local,10.1.20.76,windows,Physical,True,Medium,Remediated,True,False,False,owner12@example.com,sysadmin2@example.com,Finance,Development,us-east-1,2025-07-29,2025-10-21,False,Windows,Windows Server 2019,Sample finding for vulnerability VULN-000332,2026-06-14
VULN-000352,CVE-2024-1352,APP002,Application-002,ASSET-000352,host-000352.corp.local,10.1.22.96,aix,Physical,True,Critical,Remediated,True,False,False,owner12@example.com,sysadmin2@example.com,HR,Development,us-west-2,2025-12-27,2026-03-24,True,AIX,AIX 7.2,Sample finding for vulnerability VULN-000352,2026-05-26
VULN-000366,CVE-2024-1366,APP016,Application-016,ASSET-000366,host-000366.corp.local,10.1.22.110,solaris,VM,True,Low,Accepted Risk,True,False,True,owner6@example.com,sysadmin6@example.com,HR,Production,eu-west-1,2025-09-12,2025-11-27,False,Solaris,Solaris 11,Sample finding for vulnerability VULN-000366,2026-05-27
VULN-000371,CVE-2024-1371,APP021,Application-021,ASSET-000371,host-000371.corp.local,10.1.23.115,windows,Container,True,High,Accepted Risk,True,False,False,owner11@example.com,sysadmin1@example.com,Engineering,Development,us-east-1,2025-10-02,2025-12-05,True,Windows,Windows Server 2019,Sample finding for vulnerability VULN-000371,2026-06-23
VULN-000372,CVE-2024-1372,APP022,Application-022,ASSET-000372,host-000372.corp.local,10.1.23.116,solaris,Container,True,Medium,Accepted Risk,True,False,False,owner12@example.com,sysadmin2@example.com,Finance,Development,us-east-1,2026-04-29,2026-06-19,False,Solaris,Solaris 11,Sample finding for vulnerability VULN-000372,2026-06-20
VULN-000373,CVE-2024-1373,APP023,Application-023,ASSET-000373,host-000373.corp.local,10.1.23.117,linux,Physical,True,Low,Remediated,True,False,False,owner13@example.com,sysadmin3@example.com,HR,Development,ap-south-1,2025-08-11,2025-09-10,False,Linux,Ubuntu 22.04,Sample finding for vulnerability VULN-000373,2026-06-12
VULN-000376,CVE-2024-1376,APP026,Application-026,ASSET-000376,host-000376.corp.local,10.1.23.120,solaris,Physical,True,Medium,In Progress,True,False,False,owner16@example.com,sysadmin6@example.com,HR,Staging,eu-west-1,2026-02-25,2026-05-01,False,Solaris,Solaris 11,Sample finding for vulnerability VULN-000376,2026-05-27
VULN-000388,CVE-2024-1388,APP038,Application-038,ASSET-000388,host-000388.corp.local,10.1.24.132,windows,VM,True,Medium,In Progress,True,False,True,owner8@example.com,sysadmin8@example.com,Marketing,Staging,ap-south-1,2026-02-05,2026-02-12,False,Windows,Windows Server 2022,Sample finding for vulnerability VULN-000388,2026-06-10
VULN-000391,CVE-2024-1391,APP041,Application-041,ASSET-000391,host-000391.corp.local,10.1.24.135,linux,VM,True,High,In Progress,True,False,False,owner11@example.com,sysadmin1@example.com,Retail,Development,ap-south-1,2025-12-14,2026-01-18,False,Linux,Ubuntu 22.04,Sample finding for vulnerability VULN-000391,2026-05-31
VULN-000403,CVE-2024-1403,APP003,Application-003,ASSET-000403,host-000403.corp.local,10.1.25.147,linux,Container,True,Medium,Open,True,True,False,owner3@example.com,sysadmin3@example.com,Engineering,Production,ap-south-1,2025-11-22,2026-02-19,False,Linux,RHEL 8,Sample finding for vulnerability VULN-000403,2026-05-26
VULN-000408,CVE-2024-1408,APP008,Application-008,ASSET-000408,host-000408.corp.local,10.1.25.152,windows,Container,True,Low,Accepted Risk,False,False,False,owner8@example.com,sysadmin8@example.com,Engineering,Staging,eu-west-1,2026-06-08,2026-07-28,False,Windows,Windows Server 2022,Sample finding for vulnerability VULN-000408,2026-06-14
VULN-000409,CVE-2024-1409,APP009,Application-009,ASSET-000409,host-000409.corp.local,10.1.25.153,windows,VM,True,Medium,Remediated,True,False,False,owner9@example.com,sysadmin9@example.com,Marketing,Production,eu-west-1,2025-09-20,2025-12-17,True,Windows,Windows Server 2019,Sample finding for vulnerability VULN-000409,2026-05-30
VULN-000415,CVE-2024-1415,APP015,Application-015,ASSET-000415,host-000415.corp.local,10.1.25.159,windows,Container,True,Medium,Accepted Risk,True,True,False,owner15@example.com,sysadmin5@example.com,Engineering,Development,us-west-2,2025-09-08,2025-10-18,False,Windows,Windows Server 2019,Sample finding for vulnerability VULN-000415,2026-06-04
VULN-000422,CVE-2024-1422,APP022,Application-022,ASSET-000422,host-000422.corp.local,10.1.26.166,solaris,VM,True,Medium,In Progress,True,False,False,owner2@example.com,sysadmin2@example.com,Retail,Production,us-east-1,2025-11-21,2026-01-14,False,Solaris,Solaris 11,Sample finding for vulnerability VULN-000422,2026-06-12
VULN-000423,CVE-2024-1423,APP023,Application-023,ASSET-000423,host-000423.corp.local,10.1.26.167,linux,Physical,True,Medium,Open,False,False,False,owner3@example.com,sysadmin3@example.com,HR,Staging,us-east-1,2026-06-13,2026-09-01,False,Linux,RHEL 8,Sample finding for vulnerability VULN-000423,2026-06-06
VULN-000424,CVE-2024-1424,APP024,Application-024,ASSET-000424,host-000424.corp.local,10.1.26.168,windows,Container,True,Medium,Remediated,True,False,True,owner4@example.com,sysadmin4@example.com,Marketing,Production,us-west-2,2025-09-16,2025-11-22,False,Windows,Windows Server 2022,Sample finding for vulnerability VULN-000424,2026-06-11
VULN-000427,CVE-2024-1427,APP027,Application-027,ASSET-000427,host-000427.corp.local,10.1.26.171,windows,VM,True,High,Remediated,True,False,True,owner7@example.com,sysadmin7@example.com,Marketing,Production,eu-west-1,2025-10-01,2025-11-09,False,Windows,Windows Server 2022,Sample finding for vulnerability VULN-000427,2026-06-20
VULN-000440,CVE-2024-1440,APP040,Application-040,ASSET-000440,host-000440.corp.local,10.1.27.184,linux,Physical,True,Medium,In Progress,True,False,False,owner0@example.com,sysadmin0@example.com,Retail,Development,eu-west-1,2026-02-27,2026-05-08,False,Linux,RHEL 8,Sample finding for vulnerability VULN-000440,2026-06-16
VULN-000442,CVE-2024-1442,APP042,Application-042,ASSET-000442,host-000442.corp.local,10.1.27.186,windows,Physical,True,High,In Progress,False,False,True,owner2@example.com,sysadmin2@example.com,HR,Production,ap-south-1,2026-06-13,2026-06-25,False,Windows,Windows Server 2022,Sample finding for vulnerability VULN-000442,2026-06-01
VULN-000443,CVE-2024-1443,APP043,Application-043,ASSET-000443,host-000443.corp.local,10.1.27.187,windows,Physical,True,Low,Open,True,False,True,owner3@example.com,sysadmin3@example.com,Finance,Development,eu-west-1,2026-03-02,2026-03-31,False,Windows,Windows Server 2022,Sample finding for vulnerability VULN-000443,2026-05-28
VULN-000463,CVE-2024-1463,APP013,Application-013,ASSET-000463,host-000463.corp.local,10.1.28.207,aix,VM,True,High,Open,True,False,False,owner3@example.com,sysadmin3@example.com,Marketing,Staging,us-east-1,2025-10-15,2025-12-26,False,AIX,AIX 7.2,Sample finding for vulnerability VULN-000463,2026-06-14
VULN-000472,CVE-2024-1472,APP022,Application-022,ASSET-000472,host-000472.corp.local,10.1.29.216,linux,Container,True,High,Remediated,True,False,False,owner12@example.com,sysadmin2@example.com,Marketing,Development,eu-west-1,2026-02-09,2026-05-09,True,Linux,Ubuntu 22.04,Sample finding for vulnerability VULN-000472,2026-06-09
VULN-000480,CVE-2024-1480,APP030,Application-030,ASSET-000480,host-000480.corp.local,10.1.30.224,windows,VM,True,High,Remediated,True,False,True,owner0@example.com,sysadmin0@example.com,Marketing,Development,us-west-2,2025-07-13,2025-07-28,False,Windows,Windows Server 2019,Sample finding for vulnerability VULN-000480,2026-05-31
VULN-000485,CVE-2024-1485,APP035,Application-035,ASSET-000485,host-000485.corp.local,10.1.30.229,solaris,Physical,True,Low,Open,True,True,True,owner5@example.com,sysadmin5@example.com,Engineering,Staging,us-west-2,2025-12-03,2026-01-23,False,Solaris,Solaris 11,Sample finding for vulnerability VULN-000485,2026-05-31
VULN-000496,CVE-2024-1496,APP046,Application-046,ASSET-000496,host-000496.corp.local,10.1.31.240,windows,VM,True,Critical,In Progress,False,False,False,owner16@example.com,sysadmin6@example.com,HR,Staging,us-west-2,2026-06-03,2026-06-29,True,Windows,Windows Server 2019,Sample finding for vulnerability VULN-000496,2026-06-20
VULN-000512,CVE-2024-1512,APP012,Application-012,ASSET-000512,host-000512.corp.local,10.2.32.0,windows,Container,True,Medium,In Progress,True,False,False,owner12@example.com,sysadmin2@example.com,Finance,Production,eu-west-1,2026-01-11,2026-03-30,True,Windows,Windows Server 2019,Sample finding for vulnerability VULN-000512,2026-06-25
VULN-000513,CVE-2024-1513,APP013,Application-013,ASSET-000513,host-000513.corp.local,10.2.32.1,linux,Container,True,High,Open,True,False,False,owner13@example.com,sysadmin3@example.com,Engineering,Production,us-west-2,2026-03-13,2026-06-06,True,Linux,RHEL 8,Sample finding for vulnerability VULN-000513,2026-06-02
VULN-000523,CVE-2024-1523,APP023,Application-023,ASSET-000523,host-000523.corp.local,10.2.32.11,windows,Physical,True,Medium,In Progress,True,False,True,owner3@example.com,sysadmin3@example.com,Retail,Production,us-west-2,2025-09-21,2025-11-18,False,Windows,Windows Server 2022,Sample finding for vulnerability VULN-000523,2026-06-17
VULN-000528,CVE-2024-1528,APP028,Application-028,ASSET-000528,host-000528.corp.local,10.2.33.16,linux,Physical,True,Medium,Remediated,True,True,False,owner8@example.com,sysadmin8@example.com,Marketing,Production,us-east-1,2025-08-03,2025-09-24,False,Linux,RHEL 8,Sample finding for vulnerability VULN-000528,2026-06-12
VULN-000529,CVE-2024-1529,APP029,Application-029,ASSET-000529,host-000529.corp.local,10.2.33.17,linux,VM,True,High,Open,True,False,False,owner9@example.com,sysadmin9@example.com,Retail,Staging,us-west-2,2026-03-26,2026-04-17,False,Linux,RHEL 8,Sample finding for vulnerability VULN-000529,2026-06-20
VULN-000536,CVE-2024-1536,APP036,Application-036,ASSET-000536,host-000536.corp.local,10.2.33.24,aix,VM,True,High,Accepted Risk,True,False,True,owner16@example.com,sysadmin6@example.com,Marketing,Production,ap-south-1,2026-03-08,2026-04-18,False,AIX,AIX 7.2,Sample finding for vulnerability VULN-000536,2026-06-22
VULN-000542,CVE-2024-1542,APP042,Application-042,ASSET-000542,host-000542.corp.local,10.2.33.30,windows,Physical,True,Medium,Accepted Risk,True,False,False,owner2@example.com,sysadmin2@example.com,Retail,Staging,us-west-2,2025-10-18,2025-10-27,True,Windows,Windows Server 2019,Sample finding for vulnerability VULN-000542,2026-06-04
VULN-000549,CVE-2024-1549,APP049,Application-049,ASSET-000549,host-000549.corp.local,10.2.34.37,linux,Physical,True,Medium,Remediated,True,False,False,owner9@example.com,sysadmin9@example.com,Engineering,Staging,eu-west-1,2025-11-15,2026-01-31,False,Linux,Ubuntu 22.04,Sample finding for vulnerability VULN-000549,2026-06-12
VULN-000562,CVE-2024-1562,APP012,Application-012,ASSET-000562,host-000562.corp.local,10.2.35.50,aix,Physical,True,Medium,Remediated,True,False,False,owner2@example.com,sysadmin2@example.com,HR,Staging,us-east-1,2026-03-25,2026-05-02,False,AIX,AIX 7.2,Sample finding for vulnerability VULN-000562,2026-06-04
VULN-000572,CVE-2024-1572,APP022,Application-022,ASSET-000572,host-000572.corp.local,10.2.35.60,linux,Physical,True,Medium,Remediated,True,False,False,owner12@example.com,sysadmin2@example.com,Marketing,Production,ap-south-1,2026-03-24,2026-05-10,False,Linux,RHEL 8,Sample finding for vulnerability VULN-000572,2026-06-08
VULN-000579,CVE-2024-1579,APP029,Application-029,ASSET-000579,host-000579.corp.local,10.2.36.67,aix,Container,True,Medium,Open,True,False,True,owner19@example.com,sysadmin9@example.com,Marketing,Staging,eu-west-1,2025-08-18,2025-11-05,True,AIX,AIX 7.2,Sample finding for vulnerability VULN-000579,2026-06-07
VULN-000585,CVE-2024-1585,APP035,Application-035,ASSET-000585,host-000585.corp.local,10.2.36.73,linux,VM,True,Low,Open,True,False,False,owner5@example.com,sysadmin5@example.com,Retail,Production,eu-west-1,2025-09-01,2025-10-21,True,Linux,RHEL 8,Sample finding for vulnerability VULN-000585,2026-06-25
VULN-000592,CVE-2024-1592,APP042,Application-042,ASSET-000592,host-000592.corp.local,10.2.37.80,linux,Container,True,Medium,In Progress,True,False,False,owner12@example.com,sysadmin2@example.com,Finance,Staging,ap-south-1,2025-08-01,2025-10-20,False,Linux,RHEL 8,Sample finding for vulnerability VULN-000592,2026-06-25
