vulnerability_id,cve_id,application_id,application_name,asset_id,hostname,ip_address,os_type,server_type,internet_facing,severity,status,past_due_flag,escalated_flag,kernel_related,application_owner,os_owner,business_unit,environment,region,discovered_date,due_date,is_remediated,platform_type,operating_system,description,last_scan_date
VULN-000096,CVE-2024-1096,APP046,Application-046,ASSET-000096,host-000096.corp.local,10.0.6.96,windows,Physical,False,Low,Accepted Risk,False,False,True,owner16@example.com,sysadmin6@example.com,Marketing,Staging,us-west-2,2026-05-28,2026-08-11,True,Windows,Windows Server 2022,Sample finding for vulnerability VULN-000096,2026-06-05
VULN-000106,CVE-2024-1106,APP006,Application-006,ASSET-000106,host-000106.corp.local,10.0.6.106,windows,VM,False,Medium,Accepted Risk,False,False,False,owner6@example.com,sysadmin6@example.com,Retail,Staging,ap-south-1,2026-06-13,2026-08-02,True,Windows,Windows Server 2022,Sample finding for vulnerability VULN-000106,2026-05-29
VULN-000113,CVE-2024-1113,APP013,Application-013,ASSET-000113,host-000113.corp.local,10.0.7.113,linux,Physical,False,Medium,Open,False,True,False,owner13@example.com,sysadmin3@example.com,Finance,Development,ap-south-1,2026-05-20,2026-07-17,True,Linux,Ubuntu 22.04,Sample finding for vulnerability VULN-000113,2026-05-28
VULN-000114,CVE-2024-1114,APP014,Application-014,ASSET-000114,host-000114.corp.local,10.0.7.114,windows,Physical,False,High,In Progress,False,False,False,owner14@example.com,sysadmin4@example.com,Engineering,Development,us-west-2,2026-05-12,2026-07-09,False,Windows,Windows Server 2019,Sample finding for vulnerability VULN-000114,2026-06-03
VULN-000118,CVE-2024-1118,APP018,Application-018,ASSET-000118,host-000118.corp.local,10.0.7.118,windows,VM,False,Low,In Progress,False,False,False,owner18@example.com,sysadmin8@example.com,Retail,Development,us-west-2,2026-05-15,2026-07-08,True,Windows,Windows Server 2019,Sample finding for vulnerability VULN-000118,2026-06-24
VULN-000123,CVE-2024-1123,APP023,Application-023,ASSET-000123,host-000123.corp.local,10.0.7.123,linux,VM,False,Medium,Open,False,False,True,owner3@example.com,sysadmin3@example.com,Engineering,Development,eu-west-1,2026-06-02,2026-06-26,False,Linux,Ubuntu 22.04,Sample finding for vulnerability VULN-000123,2026-06-06
VULN-000130,CVE-2024-1130,APP030,Application-030,ASSET-000130,host-000130.corp.local,10.0.8.130,linux,Container,False,Medium,Remediated,False,False,False,owner10@example.com,sysadmin0@example.com,HR,Development,us-east-1,2026-05-05,2026-07-06,False,Linux,RHEL 8,Sample finding for vulnerability VULN-000130,2026-06-13
VULN-000131,CVE-2024-1131,APP031,Application-031,ASSET-000131,host-000131.corp.local,10.0.8.131,windows,VM,False,Low,Open,False,False,False,owner11@example.com,sysadmin1@example.com,HR,Production,ap-south-1,2026-06-22,2026-08-11,False,Windows,Windows Server 2022,Sample finding for vulnerability VULN-000131,2026-06-08
VULN-000143,CVE-2024-1143,APP043,Application-043,ASSET-000143,host-000143.corp.local,10.0.8.143,aix,VM,False,Low,Accepted Risk,False,False,False,owner3@example.com,sysadmin3@example.com,Marketing,Development,us-east-1,2026-05-28,2026-08-24,False,AIX,AIX 7.2,Sample finding for vulnerability VULN-000143,2026-06-20
VULN-000147,CVE-2024-1147,APP047,Application-047,ASSET-000147,host-000147.corp.local,10.0.9.147,windows,Container,False,Medium,Open,False,False,True,owner7@example.com,sysadmin7@example.com,Retail,Staging,eu-west-1,2026-05-10,2026-07-05,False,Windows,Windows Server 2022,Sample finding for vulnerability VULN-000147,2026-06-09
VULN-000148,CVE-2024-1148,APP048,Application-048,ASSET-000148,host-000148.corp.local,10.0.9.148,windows,Physical,True,High,Remediated,False,True,False,owner8@example.com,sysadmin8@example.com,Finance,Production,eu-west-1,2026-05-29,2026-08-14,True,Windows,Windows Server 2019,Sample finding for vulnerability VULN-000148,2026-06-20
VULN-000154,CVE-2024-1154,APP004,Application-004,ASSET-000154,host-000154.corp.local,10.0.9.154,linux,VM,False,High,Remediated,False,False,False,owner14@example.com,sysadmin4@example.com,Marketing,Development,us-east-1,2026-06-09,2026-07-07,True,Linux,RHEL 8,Sample finding for vulnerability VULN-000154,2026-06-11
VULN-000158,CVE-2024-1158,APP008,Application-008,ASSET-000158,host-000158.corp.local,10.0.9.158,linux,Physical,False,Medium,Open,False,False,True,owner18@example.com,sysadmin8@example.com,Finance,Development,ap-south-1,2026-06-11,2026-09-02,True,Linux,RHEL 8,Sample finding for vulnerability VULN-000158,2026-06-14
VULN-000159,CVE-2024-1159,APP009,Application-009,ASSET-000159,host-000159.corp.local,10.0.9.159,linux,VM,False,High,Accepted Risk,False,False,False,owner19@example.com,sysadmin9@example.com,Retail,Staging,eu-west-1,2026-05-18,2026-07-13,False,Linux,RHEL 8,Sample finding for vulnerability VULN-000159,2026-06-22
VULN-000171,CVE-2024-1171,APP021,Application-021,ASSET-000171,host-000171.corp.local,10.0.10.171,solaris,Physical,False,Medium,In Progress,False,False,False,owner11@example.com,sysadmin1@example.com,Marketing,Production,eu-west-1,2026-06-22,2026-07-27,True,Solaris,Solaris 11,Sample finding for vulnerability VULN-000171,2026-06-08
VULN-000174,CVE-2024-1174,APP024,Application-024,ASSET-000174,host-000174.corp.local,10.0.10.174,windows,Container,False,Low,Open,False,False,False,owner14@example.com,sysadmin4@example.com,Finance,Production,ap-south-1,2026-05-12,2026-06-25,True,Windows,Windows Server 2022,Sample finding for vulnerability VULN-000174,2026-06-11
VULN-000183,CVE-2024-1183,APP033,Application-033,ASSET-000183,host-000183.corp.local,10.0.11.183,linux,Container,False,Low,Accepted Risk,False,False,False,owner3@example.com,sysadmin3@example.com,HR,Production,eu-west-1,2026-06-03,2026-06-28,True,Linux,Ubuntu 22.04,Sample finding for vulnerability VULN-000183,2026-06-14
VULN-000195,CVE-2024-1195,APP045,Application-045,ASSET-000195,host-000195.corp.local,10.0.12.195,windows,VM,False,Low,Remediated,False,False,False,owner15@example.com,sysadmin5@example.com,Retail,Production,ap-south-1,2026-06-23,2026-08-10,False,Windows,Windows Server 2019,Sample finding for vulnerability VULN-000195,2026-06-08
VULN-000196,CVE-2024-1196,APP046,Application-046,ASSET-000196,host-000196.corp.local,10.0.12.196,solaris,Container,False,Medium,Open,False,False,False,owner16@example.com,sysadmin6@example.com,Finance,Production,eu-west-1,2026-04-18,2026-07-13,False,Solaris,Solaris 11,Sample finding for vulnerability VULN-000196,2026-05-28
VULN-000207,CVE-2024-1207,APP007,Application-007,ASSET-000207,host-000207.corp.local,10.0.12.207,aix,VM,False,High,Accepted Risk,False,False,False,owner7@example.com,sysadmin7@example.com,HR,Development,us-east-1,2026-06-04,2026-07-18,True,AIX,AIX 7.2,Sample finding for vulnerability VULN-000207,2026-06-11
VULN-000212,CVE-2024-1212,APP012,Application-012,ASSET-000212,host-000212.corp.local,10.0.13.212,linux,Physical,False,High,Open,False,False,True,owner12@example.com,sysadmin2@example.com,HR,Staging,ap-south-1,2026-06-13,2026-08-08,False,Linux,RHEL 8,Sample finding for vulnerability VULN-000212,2026-06-13
VULN-000219,CVE-2024-1219,APP019,Application-019,ASSET-000219,host-000219.corp.local,10.0.13.219,linux,VM,False,High,Accepted Risk,False,True,True,owner19@example.com,sysadmin9@example.com,Retail,Production,us-east-1,2026-06-09,2026-07-28,True,Linux,Ubuntu 22.04,Sample finding for vulnerability VULN-000219,2026-06-13
VULN-000221,CVE-2024-1221,APP021,Application-021,ASSET-000221,host-000221.corp.local,10.0.13.221,windows,Physical,False,Medium,Open,False,False,True,owner1@example.com,sysadmin1@example.com,HR,Production,eu-west-1,2026-06-02,2026-07-15,False,Windows,Windows Server 2022,Sample finding for vulnerability VULN-000221,2026-05-30
VULN-000232,CVE-2024-1232,APP032,Application-032,ASSET-000232,host-000232.corp.local,10.0.14.232,linux,Container,False,Low,Remediated,False,False,True,owner12@example.com,sysadmin2@example.com,HR,Production,eu-west-1,2026-04-22,2026-07-11,False,Linux,Ubuntu 22.04,Sample finding for vulnerability VULN-000232,2026-06-23
VULN-000236,CVE-2024-1236,APP036,Application-036,ASSET-000236,host-000236.corp.local,10.0.14.236,solaris,Physical,False,Medium,Accepted Risk,False,False,False,owner16@example.com,sysadmin6@example.com,Finance,Production,eu-west-1,2026-06-06,2026-08-08,False,Solaris,Solaris 11,Sample finding for vulnerability VULN-000236,2026-06-02
VULN-000237,CVE-2024-1237,APP037,Application-037,ASSET-000237,host-000237.corp.local,10.0.14.237,windows,VM,False,Low,Open,False,False,False,owner17@example.com,sysadmin7@example.com,Finance,Development,ap-south-1,2026-05-20,2026-07-15,False,Windows,Windows Server 2022,Sample finding for vulnerability VULN-000237,2026-06-10
VULN-000245,CVE-2024-1245,APP045,Application-045,ASSET-000245,host-000245.corp.local,10.0.15.245,linux,VM,False,High,Open,False,False,False,owner5@example.com,sysadmin5@example.com,HR,Production,us-west-2,2026-06-15,2026-07-29,False,Linux,Ubuntu 22.04,Sample finding for vulnerability VULN-000245,2026-06-10
VULN-000252,CVE-2024-1252,APP002,Application-002,ASSET-000252,host-000252.corp.local,10.0.15.252,aix,VM,True,Low,Accepted Risk,False,False,False,owner12@example.com,sysadmin2@example.com,HR,Production,us-west-2,2026-05-10,2026-06-28,False,AIX,AIX 7.2,Sample finding for vulnerability VULN-000252,2026-06-20
VULN-000254,CVE-2024-1254,APP004,Application-004,ASSET-000254,host-000254.corp.local,10.0.15.254,linux,Container,False,Critical,Accepted Risk,False,False,False,owner14@example.com,sysadmin4@example.com,Finance,Staging,us-west-2,2026-06-13,2026-07-30,False,Linux,RHEL 8,Sample finding for vulnerability VULN-000254,2026-06-03
VULN-000262,CVE-2024-1262,APP012,Application-012,ASSET-000262,host-000262.corp.local,10.1.16.6,aix,Container,False,Medium,Remediated,False,False,False,owner2@example.com,sysadmin2@example.com,Retail,Staging,us-east-1,2026-05-03,2026-07-15,True,AIX,AIX 7.2,Sample finding for vulnerability VULN-000262,2026-06-21
VULN-000264,CVE-2024-1264,APP014,Application-014,ASSET-000264,host-000264.corp.local,10.1.16.8,linux,Container,False,Medium,Open,False,False,False,owner4@example.com,sysadmin4@example.com,Retail,Production,us-west-2,2026-04-17,2026-07-02,False,Linux,Ubuntu 22.04,Sample finding for vulnerability VULN-000264,2026-06-18
VULN-000268,CVE-2024-1268,APP018,Application-018,ASSET-000268,host-000268.corp.local,10.1.16.12,solaris,VM,True,Low,Open,False,False,False,owner8@example.com,sysadmin8@example.com,HR,Staging,eu-west-1,2026-06-01,2026-07-14,True,Solaris,Solaris 11,Sample finding for vulnerability VULN-000268,2026-06-08
VULN-000273,CVE-2024-1273,APP023,Application-023,ASSET-000273,host-000273.corp.local,10.1.17.17,aix,Physical,False,Low,Remediated,False,False,False,owner13@example.com,sysadmin3@example.com,Retail,Staging,ap-south-1,2026-06-04,2026-08-29,False,AIX,AIX 7.2,Sample finding for vulnerability VULN-000273,2026-06-12
VULN-000283,CVE-2024-1283,APP033,Application-033,ASSET-000283,host-000283.corp.local,10.1.17.27,linux,Container,False,High,Accepted Risk,False,True,False,owner3@example.com,sysadmin3@example.com,Retail,Staging,us-east-1,2026-06-06,2026-08-15,False,Linux,RHEL 8,Sample finding for vulnerability VULN-000283,2026-06-16
VULN-000285,CVE-2024-1285,APP035,Application-035,ASSET-000285,host-000285.corp.local,10.1.17.29,solaris,Container,False,Medium,Remediated,False,False,False,owner5@example.com,sysadmin5@example.com,HR,Production,us-west-2,2026-05-01,2026-07-29,False,Solaris,Solaris 11,Sample finding for vulnerability VULN-000285,2026-06-24
VULN-000289,CVE-2024-1289,APP039,Application-039,ASSET-000289,host-000289.corp.local,10.1.18.33,aix,Container,False,Medium,In Progress,False,False,False,owner9@example.com,sysadmin9@example.com,Finance,Staging,us-west-2,2026-06-23,2026-08-13,True,AIX,AIX 7.2,Sample finding for vulnerability VULN-000289,2026-06-02
VULN-000291,CVE-2024-1291,APP041,Application-041,ASSET-000291,host-000291.corp.local,10.1.18.35,windows,Container,False,Medium,Remediated,False,False,False,owner11@example.com,sysadmin1@example.com,Retail,Staging,eu-west-1,2026-06-17,2026-07-20,False,Windows,Windows Server 2019,Sample finding for vulnerability VULN-000291,2026-06-02
VULN-000300,CVE-2024-1300,APP000,Application-000,ASSET-000300,host-000300.corp.local,10.1.18.44,solaris,Container,False,Medium,Accepted Risk,False,True,False,owner0@example.com,sysadmin0@example.com,Marketing,Development,us-east-1,2026-06-19,2026-08-01,False,Solaris,Solaris 11,Sample finding for vulnerability VULN-000300,2026-06-22
VULN-000302,CVE-2024-1302,APP002,Application-002,ASSET-000302,host-000302.corp.local,10.1.18.46,windows,VM,False,Medium,In Progress,False,False,False,owner2@example.com,sysadmin2@example.com,Engineering,Production,us-west-2,2026-06-01,2026-08-10,False,Windows,Windows Server 2019,Sample finding for vulnerability VULN-000302,2026-06-11
VULN-000305,CVE-2024-1305,APP005,Application-005,ASSET-000305,host-000305.corp.local,10.1.19.49,linux,VM,False,Critical,Accepted Risk,False,True,False,owner5@example.com,sysadmin5@example.com,Marketing,Production,eu-west-1,2026-05-20,2026-08-06,False,Linux,Ubuntu 22.04,Sample finding for vulnerability VULN-000305,2026-05-31
VULN-000306,CVE-2024-1306,APP006,Application-006,ASSET-000306,host-000306.corp.local,10.1.19.50,windows,Physical,False,High,Open,False,False,False,owner6@example.com,sysadmin6@example.com,HR,Production,ap-south-1,2026-05-19,2026-07-08,False,Windows,Windows Server 2019,Sample finding for vulnerability VULN-000306,2026-06-20
VULN-000312,CVE-2024-1312,APP012,Application-012,ASSET-000312,host-000312.corp.local,10.1.19.56,aix,VM,False,Medium,Open,False,False,False,owner12@example.com,sysadmin2@example.com,Finance,Development,ap-south-1,2026-05-03,2026-07-26,False,AIX,AIX 7.2,Sample finding for vulnerability VULN-000312,2026-06-13
VULN-000314,CVE-2024-1314,APP014,Application-014,ASSET-000314,host-000314.corp.local,10.1.19.58,windows,VM,False,Medium,In Progress,False,False,False,owner14@example.com,sysadmin4@example.com,Engineering,Production,us-east-1,2026-06-23,2026-08-08,True,Windows,Windows Server 2022,Sample finding for vulnerability VULN-000314,2026-06-01
VULN-000329,CVE-2024-1329,APP029,Application-029,ASSET-000329,host-000329.corp.local,10.1.20.73,solaris,Container,False,High,Remediated,False,False,False,owner9@example.com,sysadmin9@example.com,Finance,Production,us-east-1,2026-04-04,2026-06-26,True,Solaris,Solaris 11,Sample finding for vulnerability VULN-000329,2026-06-04
VULN-000330,CVE-2024-1330,APP030,Application-030,ASSET-000330,host-000330.corp.local,10.1.20.74,solaris,Physical,False,Medium,Remediated,False,False,True,owner10@example.com,sysadmin0@example.com,Finance,Development,us-west-2,2026-06-01,2026-08-07,True,Solaris,Solaris 11,Sample finding for vulnerability VULN-000330,2026-06-13
VULN-000347,CVE-2024-1347,APP047,Application-047,ASSET-000347,host-000347.corp.local,10.1.21.91,aix,VM,False,Medium,Accepted Risk,False,False,True,owner7@example.com,sysadmin7@example.com,HR,Staging,us-west-2,2026-06-21,2026-08-19,False,AIX,AIX 7.2,Sample finding for vulnerability VULN-000347,2026-06-08
VULN-000360,CVE-2024-1360,APP010,Application-010,ASSET-000360,host-000360.corp.local,10.1.22.104,windows,Physical,False,Medium,Accepted Risk,False,False,False,owner0@example.com,sysadmin0@example.com,Marketing,Staging,us-east-1,2026-05-25,2026-07-15,False,Windows,Windows Server 2019,Sample finding for vulnerability VULN-000360,2026-06-07
VULN-000367,CVE-2024-1367,APP017,Application-017,ASSET-000367,host-000367.corp.local,10.1.22.111,windows,Container,False,High,In Progress,False,False,False,owner7@example.com,sysadmin7@example.com,Engineering,Production,ap-south-1,2026-05-02,2026-07-09,False,Windows,Windows Server 2019,Sample finding for vulnerability VULN-000367,2026-06-23
VULN-000369,CVE-2024-1369,APP019,Application-019,ASSET-000369,host-000369.corp.local,10.1.23.113,aix,Physical,False,Medium,Open,False,False,False,owner9@example.com,sysadmin9@example.com,Retail,Production,us-west-2,2026-06-18,2026-09-12,False,AIX,AIX 7.2,Sample finding for vulnerability VULN-000369,2026-06-06
VULN-000382,CVE-2024-1382,APP032,Application-032,ASSET-000382,host-000382.corp.local,10.1.23.126,linux,VM,False,Low,Remediated,False,True,False,owner2@example.com,sysadmin2@example.com,Engineering,Production,us-east-1,2026-05-11,2026-07-10,False,Linux,RHEL 8,Sample finding for vulnerability VULN-000382,2026-05-31
VULN-000390,CVE-2024-1390,APP040,Application-040,ASSET-000390,host-000390.corp.local,10.1.24.134,windows,Physical,False,Medium,Accepted Risk,False,False,False,owner10@example.com,sysadmin0@example.com,HR,Staging,us-west-2,2026-05-02,2026-07-07,False,Windows,Windows Server 2022,Sample finding for vulnerability VULN-000390,2026-05-26
VULN-000392,CVE-2024-1392,APP042,Application-042,ASSET-000392,host-000392.corp.local,10.1.24.136,linux,VM,False,Low,In Progress,False,True,False,owner12@example.com,sysadmin2@example.com,Engineering,Staging,us-east-1,2026-05-18,2026-07-18,False,Linux,RHEL 8,Sample finding for vulnerability VULN-000392,2026-06-19
VULN-000400,CVE-2024-1400,APP000,Application-000,ASSET-000400,host-000400.corp.local,10.1.25.144,linux,Container,False,Low,In Progress,False,True,True,owner0@example.com,sysadmin0@example.com,Marketing,Production,ap-south-1,2026-04-21,2026-07-18,True,Linux,Ubuntu 22.04,Sample finding for vulnerability VULN-000400,2026-05-27
VULN-000404,CVE-2024-1404,APP004,Application-004,ASSET-000404,host-000404.corp.local,10.1.25.148,solaris,Container,False,High,Accepted Risk,False,False,True,owner4@example.com,sysadmin4@example.com,HR,Production,ap-south-1,2026-04-25,2026-07-20,True,Solaris,Solaris 11,Sample finding for vulnerability VULN-000404,2026-06-03
VULN-000408,CVE-2024-1408,APP008,Application-008,ASSET-000408,host-000408.corp.local,10.1.25.152,windows,Container,True,Low,Accepted Risk,False,False,False,owner8@example.com,sysadmin8@example.com,Engineering,Staging,eu-west-1,2026-06-08,2026-07-28,False,Windows,Windows Server 2022,Sample finding for vulnerability VULN-000408,2026-06-14
VULN-000418,CVE-2024-1418,APP018,Application-018,ASSET-000418,host-000418.corp.local,10.1.26.162,windows,Container,False,Medium,In Progress,False,False,True,owner18@example.com,sysadmin8@example.com,Finance,Production,eu-west-1,2026-05-25,2026-08-08,True,Windows,Windows Server 2019,Sample finding for vulnerability VULN-000418,2026-06-20
VULN-000419,CVE-2024-1419,APP019,Application-019,ASSET-000419,host-000419.corp.local,10.1.26.163,aix,Container,False,Critical,Accepted Risk,False,False,True,owner19@example.com,sysadmin9@example.com,Finance,Development,eu-west-1,2026-05-08,2026-07-06,False,AIX,AIX 7.2,Sample finding for vulnerability VULN-000419,2026-06-10
VULN-000423,CVE-2024-1423,APP023,Application-023,ASSET-000423,host-000423.corp.local,10.1.26.167,linux,Physical,True,Medium,Open,False,False,False,owner3@example.com,sysadmin3@example.com,HR,Staging,us-east-1,2026-06-13,2026-09-01,False,Linux,RHEL 8,Sample finding for vulnerability VULN-000423,2026-06-06
VULN-000442,CVE-2024-1442,APP042,Application-042,ASSET-000442,host-000442.corp.local,10.1.27.186,windows,Physical,True,High,In Progress,False,False,True,owner2@example.com,sysadmin2@example.com,HR,Production,ap-south-1,2026-06-13,2026-06-25,False,Windows,Windows Server 2022,Sample finding for vulnerability VULN-000442,2026-06-01
VULN-000448,CVE-2024-1448,APP048,Application-048,ASSET-000448,host-000448.corp.local,10.1.28.192,aix,Physical,False,High,Accepted Risk,False,False,False,owner8@example.com,sysadmin8@example.com,Marketing,Staging,ap-south-1,2026-04-28,2026-07-10,False,AIX,AIX 7.2,Sample finding for vulnerability VULN-000448,2026-06-05
VULN-000453,CVE-2024-1453,APP003,Application-003,ASSET-000453,host-000453.corp.local,10.1.28.197,linux,Physical,False,Low,Accepted Risk,False,False,True,owner13@example.com,sysadmin3@example.com,Engineering,Staging,us-west-2,2026-05-03,2026-07-25,False,Linux,Ubuntu 22.04,Sample finding for vulnerability VULN-000453,2026-06-13
VULN-000459,CVE-2024-1459,APP009,Application-009,ASSET-000459,host-000459.corp.local,10.1.28.203,aix,VM,False,Low,Accepted Risk,False,True,True,owner19@example.com,sysadmin9@example.com,Engineering,Production,ap-south-1,2026-06-17,2026-08-05,True,AIX,AIX 7.2,Sample finding for vulnerability VULN-000459,2026-06-07
VULN-000473,CVE-2024-1473,APP023,Application-023,ASSET-000473,host-000473.corp.local,10.1.29.217,solaris,Physical,False,Medium,Open,False,False,False,owner13@example.com,sysadmin3@example.com,Engineering,Development,eu-west-1,2026-06-16,2026-07-25,False,Solaris,Solaris 11,Sample finding for vulnerability VULN-000473,2026-06-23
VULN-000493,CVE-2024-1493,APP043,Application-043,ASSET-000493,host-000493.corp.local,10.1.30.237,linux,Container,False,Critical,Remediated,False,False,False,owner13@example.com,sysadmin3@example.com,Engineering,Development,eu-west-1,2026-04-19,2026-07-17,True,Linux,Ubuntu 22.04,Sample finding for vulnerability VULN-000493,2026-06-19
VULN-000494,CVE-2024-1494,APP044,Application-044,ASSET-000494,host-000494.corp.local,10.1.30.238,windows,Container,False,Critical,Accepted Risk,False,False,False,owner14@example.com,sysadmin4@example.com,Engineering,Staging,us-east-1,2026-04-01,2026-06-28,False,Windows,Windows Server 2022,Sample finding for vulnerability VULN-000494,2026-06-10
VULN-000496,CVE-2024-1496,APP046,Application-046,ASSET-000496,host-000496.corp.local,10.1.31.240,windows,VM,True,Critical,In Progress,False,False,False,owner16@example.com,sysadmin6@example.com,HR,Staging,us-west-2,2026-06-03,2026-06-29,True,Windows,Windows Server 2019,Sample finding for vulnerability VULN-000496,2026-06-20
VULN-000505,CVE-2024-1505,APP005,Application-005,ASSET-000505,host-000505.corp.local,10.1.31.249,aix,Physical,False,Medium,In Progress,False,False,True,owner5@example.com,sysadmin5@example.com,Finance,Staging,us-east-1,2026-06-18,2026-07-08,True,AIX,AIX 7.2,Sample finding for vulnerability VULN-000505,2026-06-22
VULN-000533,CVE-2024-1533,APP033,Application-033,ASSET-000533,host-000533.corp.local,10.2.33.21,aix,VM,False,Medium,Accepted Risk,False,False,False,owner13@example.com,sysadmin3@example.com,Engineering,Staging,us-west-2,2026-06-03,2026-07-19,True,AIX,AIX 7.2,Sample finding for vulnerability VULN-000533,2026-06-07
VULN-000543,CVE-2024-1543,APP043,Application-043,ASSET-000543,host-000543.corp.local,10.2.33.31,aix,Physical,False,High,Accepted Risk,False,False,False,owner3@example.com,sysadmin3@example.com,Finance,Staging,us-west-2,2026-06-05,2026-08-19,False,AIX,AIX 7.2,Sample finding for vulnerability VULN-000543,2026-06-18
VULN-000548,CVE-2024-1548,APP048,Application-048,ASSET-000548,host-000548.corp.local,10.2.34.36,windows,Container,False,Critical,Accepted Risk,False,False,False,owner8@example.com,sysadmin8@example.com,Engineering,Staging,ap-south-1,2026-05-27,2026-07-28,False,Windows,Windows Server 2022,Sample finding for vulnerability VULN-000548,2026-06-08
VULN-000565,CVE-2024-1565,APP015,Application-015,ASSET-000565,host-000565.corp.local,10.2.35.53,aix,VM,False,High,Open,False,False,False,owner5@example.com,sysadmin5@example.com,Finance,Staging,ap-south-1,2026-06-14,2026-06-28,False,AIX,AIX 7.2,Sample finding for vulnerability VULN-000565,2026-06-15
VULN-000571,CVE-2024-1571,APP021,Application-021,ASSET-000571,host-000571.corp.local,10.2.35.59,windows,VM,False,Medium,Remediated,False,False,True,owner11@example.com,sysadmin1@example.com,Engineering,Development,eu-west-1,2026-05-13,2026-07-12,False,Windows,Windows Server 2022,Sample finding for vulnerability VULN-000571,2026-06-16
VULN-000574,CVE-2024-1574,APP024,Application-024,ASSET-000574,host-000574.corp.local,10.2.35.62,windows,Container,False,Medium,In Progress,False,False,False,owner14@example.com,sysadmin4@example.com,Finance,Production,ap-south-1,2026-06-12,2026-07-22,False,Windows,Windows Server 2022,Sample finding for vulnerability VULN-000574,2026-06-05
VULN-000578,CVE-2024-1578,APP028,Application-028,ASSET-000578,host-000578.corp.local,10.2.36.66,aix,VM,False,Medium,In Progress,False,False,False,owner18@example.com,sysadmin8@example.com,Finance,Development,us-west-2,2026-06-14,2026-07-07,True,AIX,AIX 7.2,Sample finding for vulnerability VULN-000578,2026-06-20
