vulnerability_id,cve_id,application_id,application_name,asset_id,hostname,ip_address,os_type,server_type,internet_facing,severity,status,past_due_flag,escalated_flag,kernel_related,application_owner,os_owner,business_unit,environment,region,discovered_date,due_date,is_remediated,platform_type,operating_system,description,last_scan_date
VULN-000500,CVE-2024-1500,APP000,Application-000,ASSET-000500,host-000500.corp.local,10.1.31.244,linux,Physical,False,Low,Remediated,True,False,False,owner0@example.com,sysadmin0@example.com,HR,Development,us-east-1,2025-10-21,2026-01-09,False,Linux,RHEL 8,Sample finding for vulnerability VULN-000500,2026-05-27
VULN-000550,CVE-2024-1550,APP000,Application-000,ASSET-000550,host-000550.corp.local,10.2.34.38,solaris,Physical,False,Critical,Remediated,True,False,False,owner10@example.com,sysadmin0@example.com,Finance,Development,eu-west-1,2025-12-29,2026-03-12,True,Solaris,Solaris 11,Sample finding for vulnerability VULN-000550,2026-06-03
VULN-000600,CVE-2024-1600,APP000,Application-000,ASSET-000600,host-000600.corp.local,10.2.37.88,linux,Container,False,Medium,Remediated,True,False,False,owner0@example.com,sysadmin0@example.com,Retail,Staging,eu-west-1,2025-11-29,2026-02-06,True,Linux,RHEL 8,Sample finding for vulnerability VULN-000600,2026-05-29
VULN-000650,CVE-2024-1650,APP000,Application-000,ASSET-000650,host-000650.corp.local,10.2.40.138,solaris,VM,False,Low,In Progress,True,False,False,owner10@example.com,sysadmin0@example.com,Finance,Staging,us-west-2,2025-07-08,2025-10-01,False,Solaris,Solaris 11,Sample finding for vulnerability VULN-000650,2026-06-19
VULN-000700,CVE-2024-1700,APP000,Application-000,ASSET-000700,host-000700.corp.local,10.2.43.188,linux,Container,False,Medium,In Progress,True,False,False,owner0@example.com,sysadmin0@example.com,HR,Production,us-east-1,2025-11-18,2026-02-11,False,Linux,Ubuntu 22.04,Sample finding for vulnerability VULN-000700,2026-06-17
VULN-000750,CVE-2024-1750,APP000,Application-000,ASSET-000750,host-000750.corp.local,10.2.46.238,aix,VM,False,Medium,In Progress,True,False,False,owner10@example.com,sysadmin0@example.com,HR,Staging,ap-south-1,2025-12-10,2025-12-25,False,AIX,AIX 7.2,Sample finding for vulnerability VULN-000750,2026-06-11
VULN-000800,CVE-2024-1800,APP000,Application-000,ASSET-000800,host-000800.corp.local,10.3.50.32,windows,Container,False,Medium,Remediated,True,True,True,owner0@example.com,sysadmin0@example.com,Engineering,Staging,us-west-2,2025-11-30,2025-12-11,False,Windows,Windows Server 2022,Sample finding for vulnerability VULN-000800,2026-05-30
VULN-000850,CVE-2024-1850,APP000,Application-000,ASSET-000850,host-000850.corp.local,10.3.53.82,aix,VM,False,Medium,In Progress,True,False,False,owner10@example.com,sysadmin0@example.com,HR,Development,us-east-1,2025-08-13,2025-10-18,False,AIX,AIX 7.2,Sample finding for vulnerability VULN-000850,2026-06-03
VULN-000900,CVE-2024-1900,APP000,Application-000,ASSET-000900,host-000900.corp.local,10.3.56.132,aix,Container,False,High,Remediated,True,False,False,owner0@example.com,sysadmin0@example.com,Marketing,Staging,us-east-1,2026-01-18,2026-03-06,False,AIX,AIX 7.2,Sample finding for vulnerability VULN-000900,2026-05-26
VULN-000950,CVE-2024-1950,APP000,Application-000,ASSET-000950,host-000950.corp.local,10.3.59.182,linux,VM,False,Medium,In Progress,True,False,False,owner10@example.com,sysadmin0@example.com,Finance,Production,us-west-2,2025-12-25,2026-01-09,False,Linux,RHEL 8,Sample finding for vulnerability VULN-000950,2026-06-17
VULN-001000,CVE-2024-2000,APP000,Application-000,ASSET-001000,host-001000.corp.local,10.3.62.232,solaris,VM,False,Medium,In Progress,True,False,False,owner0@example.com,sysadmin0@example.com,Engineering,Production,eu-west-1,2025-12-19,2026-03-09,False,Solaris,Solaris 11,Sample finding for vulnerability VULN-001000,2026-06-16
VULN-001050,CVE-2024-2050,APP000,Application-000,ASSET-001050,host-001050.corp.local,10.4.65.26,solaris,VM,False,Critical,Open,True,False,False,owner10@example.com,sysadmin0@example.com,HR,Production,eu-west-1,2026-03-28,2026-06-16,False,Solaris,Solaris 11,Sample finding for vulnerability VULN-001050,2026-06-15
VULN-001100,CVE-2024-2100,APP000,Application-000,ASSET-001100,host-001100.corp.local,10.4.68.76,linux,VM,False,Medium,In Progress,True,False,False,owner0@example.com,sysadmin0@example.com,Finance,Staging,ap-south-1,2025-10-17,2025-12-06,False,Linux,RHEL 8,Sample finding for vulnerability VULN-001100,2026-06-11
VULN-001150,CVE-2024-2150,APP000,Application-000,ASSET-001150,host-001150.corp.local,10.4.71.126,aix,VM,False,Low,In Progress,True,False,False,owner10@example.com,sysadmin0@example.com,Marketing,Development,ap-south-1,2026-02-18,2026-04-17,False,AIX,AIX 7.2,Sample finding for vulnerability VULN-001150,2026-06-24
VULN-001200,CVE-2024-2200,APP000,Application-000,ASSET-001200,host-001200.corp.local,10.4.75.176,aix,Physical,False,High,In Progress,False,False,True,owner0@example.com,sysadmin0@example.com,Retail,Staging,eu-west-1,2026-04-29,2026-07-21,False,AIX,AIX 7.2,Sample finding for vulnerability VULN-001200,2026-06-17
VULN-001250,CVE-2024-2250,APP000,Application-000,ASSET-001250,host-001250.corp.local,10.4.78.226,solaris,Physical,False,High,In Progress,True,False,False,owner10@example.com,sysadmin0@example.com,Marketing,Staging,us-east-1,2026-01-17,2026-02-17,True,Solaris,Solaris 11,Sample finding for vulnerability VULN-001250,2026-05-31
VULN-001300,CVE-2024-2300,APP000,Application-000,ASSET-001300,host-001300.corp.local,10.5.81.20,windows,VM,False,High,Open,True,False,False,owner0@example.com,sysadmin0@example.com,Marketing,Development,us-west-2,2026-04-11,2026-04-19,True,Windows,Windows Server 2022,Sample finding for vulnerability VULN-001300,2026-06-14
VULN-001350,CVE-2024-2350,APP000,Application-000,ASSET-001350,host-001350.corp.local,10.5.84.70,aix,VM,False,Medium,Open,True,False,True,owner10@example.com,sysadmin0@example.com,HR,Staging,eu-west-1,2025-08-14,2025-10-24,False,AIX,AIX 7.2,Sample finding for vulnerability VULN-001350,2026-06-07
VULN-001400,CVE-2024-2400,APP000,Application-000,ASSET-001400,host-001400.corp.local,10.5.87.120,windows,Container,False,Low,In Progress,True,False,False,owner0@example.com,sysadmin0@example.com,Finance,Development,us-west-2,2025-08-22,2025-08-30,False,Windows,Windows Server 2019,Sample finding for vulnerability VULN-001400,2026-06-12
VULN-001450,CVE-2024-2450,APP000,Application-000,ASSET-001450,host-001450.corp.local,10.5.90.170,solaris,Container,False,Medium,Accepted Risk,True,False,False,owner10@example.com,sysadmin0@example.com,Retail,Staging,us-west-2,2025-08-12,2025-11-01,True,Solaris,Solaris 11,Sample finding for vulnerability VULN-001450,2026-06-11
VULN-001500,CVE-2024-2500,APP000,Application-000,ASSET-001500,host-001500.corp.local,10.5.93.220,windows,VM,False,Low,Accepted Risk,True,False,False,owner0@example.com,sysadmin0@example.com,HR,Production,us-west-2,2026-02-26,2026-05-15,False,Windows,Windows Server 2022,Sample finding for vulnerability VULN-001500,2026-06-22
VULN-001550,CVE-2024-2550,APP000,Application-000,ASSET-001550,host-001550.corp.local,10.6.96.14,linux,VM,False,Medium,Open,True,False,False,owner10@example.com,sysadmin0@example.com,Engineering,Production,us-west-2,2025-08-22,2025-09-17,True,Linux,Ubuntu 22.04,Sample finding for vulnerability VULN-001550,2026-06-10
VULN-001600,CVE-2024-2600,APP000,Application-000,ASSET-001600,host-001600.corp.local,10.6.100.64,windows,VM,False,Medium,Open,False,False,False,owner0@example.com,sysadmin0@example.com,HR,Staging,us-east-1,2026-06-16,2026-08-01,False,Windows,Windows Server 2022,Sample finding for vulnerability VULN-001600,2026-06-01
VULN-001650,CVE-2024-2650,APP000,Application-000,ASSET-001650,host-001650.corp.local,10.6.103.114,linux,VM,False,Low,In Progress,True,False,False,owner10@example.com,sysadmin0@example.com,Engineering,Production,ap-south-1,2025-10-05,2025-11-12,False,Linux,RHEL 8,Sample finding for vulnerability VULN-001650,2026-06-13
VULN-001700,CVE-2024-2700,APP000,Application-000,ASSET-001700,host-001700.corp.local,10.6.106.164,linux,Physical,False,Low,Open,True,False,False,owner0@example.com,sysadmin0@example.com,Finance,Development,eu-west-1,2026-01-03,2026-01-22,False,Linux,Ubuntu 22.04,Sample finding for vulnerability VULN-001700,2026-06-14
VULN-001750,CVE-2024-2750,APP000,Application-000,ASSET-001750,host-001750.corp.local,10.6.109.214,linux,VM,False,Medium,Remediated,True,False,False,owner10@example.com,sysadmin0@example.com,Finance,Staging,eu-west-1,2025-09-21,2025-11-08,True,Linux,RHEL 8,Sample finding for vulnerability VULN-001750,2026-06-15
VULN-001800,CVE-2024-2800,APP000,Application-000,ASSET-001800,host-001800.corp.local,10.7.112.8,linux,Container,False,Low,Open,True,False,False,owner0@example.com,sysadmin0@example.com,Engineering,Staging,ap-south-1,2025-06-29,2025-08-26,False,Linux,RHEL 8,Sample finding for vulnerability VULN-001800,2026-06-16
VULN-001850,CVE-2024-2850,APP000,Application-000,ASSET-001850,host-001850.corp.local,10.7.115.58,linux,Physical,False,Low,Open,True,False,True,owner10@example.com,sysadmin0@example.com,Finance,Development,us-east-1,2026-04-12,2026-04-19,False,Linux,RHEL 8,Sample finding for vulnerability VULN-001850,2026-06-07
VULN-001900,CVE-2024-2900,APP000,Application-000,ASSET-001900,host-001900.corp.local,10.7.118.108,linux,Container,False,Critical,Remediated,True,False,False,owner0@example.com,sysadmin0@example.com,Retail,Production,us-east-1,2025-06-29,2025-08-28,False,Linux,RHEL 8,Sample finding for vulnerability VULN-001900,2026-06-11
VULN-001950,CVE-2024-2950,APP000,Application-000,ASSET-001950,host-001950.corp.local,10.7.121.158,windows,VM,False,Low,In Progress,True,False,False,owner10@example.com,sysadmin0@example.com,Finance,Staging,us-west-2,2026-01-09,2026-03-17,False,Windows,Windows Server 2022,Sample finding for vulnerability VULN-001950,2026-06-25
VULN-002000,CVE-2024-3000,APP000,Application-000,ASSET-002000,host-002000.corp.local,10.7.125.208,linux,Container,False,High,Accepted Risk,True,True,True,owner0@example.com,sysadmin0@example.com,Finance,Staging,us-west-2,2025-10-05,2025-10-18,True,Linux,RHEL 8,Sample finding for vulnerability VULN-002000,2026-05-26
VULN-002050,CVE-2024-3050,APP000,Application-000,ASSET-002050,host-002050.corp.local,10.8.128.2,linux,Physical,False,Low,Remediated,True,False,False,owner10@example.com,sysadmin0@example.com,HR,Production,ap-south-1,2026-04-05,2026-04-28,False,Linux,Ubuntu 22.04,Sample finding for vulnerability VULN-002050,2026-05-26
VULN-002100,CVE-2024-3100,APP000,Application-000,ASSET-002100,host-002100.corp.local,10.8.131.52,aix,VM,False,Low,Open,True,True,False,owner0@example.com,sysadmin0@example.com,Finance,Staging,eu-west-1,2025-10-20,2025-11-19,False,AIX,AIX 7.2,Sample finding for vulnerability VULN-002100,2026-06-17
VULN-002150,CVE-2024-3150,APP000,Application-000,ASSET-002150,host-002150.corp.local,10.8.134.102,linux,Container,False,Low,Accepted Risk,True,False,False,owner10@example.com,sysadmin0@example.com,Retail,Production,us-west-2,2025-07-24,2025-09-24,False,Linux,RHEL 8,Sample finding for vulnerability VULN-002150,2026-06-10
VULN-002200,CVE-2024-3200,APP000,Application-000,ASSET-002200,host-002200.corp.local,10.8.137.152,windows,Container,False,Medium,Open,True,True,False,owner0@example.com,sysadmin0@example.com,HR,Development,ap-south-1,2026-01-04,2026-01-24,False,Windows,Windows Server 2019,Sample finding for vulnerability VULN-002200,2026-06-03
VULN-002250,CVE-2024-3250,APP000,Application-000,ASSET-002250,host-002250.corp.local,10.8.140.202,aix,Physical,False,High,Open,True,False,False,owner10@example.com,sysadmin0@example.com,Marketing,Staging,us-east-1,2026-05-02,2026-06-01,False,AIX,AIX 7.2,Sample finding for vulnerability VULN-002250,2026-06-15
VULN-002300,CVE-2024-3300,APP000,Application-000,ASSET-002300,host-002300.corp.local,10.8.143.252,linux,Container,False,Low,In Progress,True,False,False,owner0@example.com,sysadmin0@example.com,HR,Production,ap-south-1,2025-07-23,2025-10-20,True,Linux,RHEL 8,Sample finding for vulnerability VULN-002300,2026-06-16
VULN-002350,CVE-2024-3350,APP000,Application-000,ASSET-002350,host-002350.corp.local,10.9.146.46,windows,VM,False,Medium,Remediated,True,False,False,owner10@example.com,sysadmin0@example.com,Engineering,Staging,us-east-1,2025-10-14,2026-01-10,False,Windows,Windows Server 2022,Sample finding for vulnerability VULN-002350,2026-05-29
VULN-002400,CVE-2024-3400,APP000,Application-000,ASSET-002400,host-002400.corp.local,10.9.150.96,solaris,Container,False,Medium,In Progress,True,False,False,owner0@example.com,sysadmin0@example.com,Marketing,Development,ap-south-1,2025-10-16,2025-11-07,False,Solaris,Solaris 11,Sample finding for vulnerability VULN-002400,2026-05-30
VULN-002450,CVE-2024-3450,APP000,Application-000,ASSET-002450,host-002450.corp.local,10.9.153.146,windows,Container,True,Low,Remediated,True,False,False,owner10@example.com,sysadmin0@example.com,Retail,Production,ap-south-1,2025-08-07,2025-10-30,False,Windows,Windows Server 2022,Sample finding for vulnerability VULN-002450,2026-06-22
VULN-002500,CVE-2024-3500,APP000,Application-000,ASSET-002500,host-002500.corp.local,10.9.156.196,windows,Physical,False,Low,Accepted Risk,True,False,True,owner0@example.com,sysadmin0@example.com,Finance,Development,us-east-1,2025-11-08,2026-01-08,False,Windows,Windows Server 2022,Sample finding for vulnerability VULN-002500,2026-05-30
VULN-002550,CVE-2024-3550,APP000,Application-000,ASSET-002550,host-002550.corp.local,10.9.159.246,linux,Physical,False,Critical,Open,True,True,True,owner10@example.com,sysadmin0@example.com,Marketing,Staging,ap-south-1,2025-09-14,2025-11-04,False,Linux,RHEL 8,Sample finding for vulnerability VULN-002550,2026-06-16
VULN-002600,CVE-2024-3600,APP000,Application-000,ASSET-002600,host-002600.corp.local,10.10.162.40,solaris,VM,False,Medium,In Progress,True,True,False,owner0@example.com,sysadmin0@example.com,Finance,Production,us-east-1,2025-11-07,2026-02-03,True,Solaris,Solaris 11,Sample finding for vulnerability VULN-002600,2026-06-11
VULN-002650,CVE-2024-3650,APP000,Application-000,ASSET-002650,host-002650.corp.local,10.10.165.90,windows,Container,False,Medium,Open,True,False,False,owner10@example.com,sysadmin0@example.com,Marketing,Production,us-east-1,2026-03-01,2026-04-05,False,Windows,Windows Server 2022,Sample finding for vulnerability VULN-002650,2026-06-12
VULN-002700,CVE-2024-3700,APP000,Application-000,ASSET-002700,host-002700.corp.local,10.10.168.140,linux,VM,True,Medium,Open,True,False,False,owner0@example.com,sysadmin0@example.com,Engineering,Production,ap-south-1,2026-04-22,2026-05-28,False,Linux,Ubuntu 22.04,Sample finding for vulnerability VULN-002700,2026-06-13
VULN-002750,CVE-2024-3750,APP000,Application-000,ASSET-002750,host-002750.corp.local,10.10.171.190,aix,Container,True,Medium,Accepted Risk,True,False,False,owner10@example.com,sysadmin0@example.com,Engineering,Production,us-west-2,2026-04-20,2026-06-17,True,AIX,AIX 7.2,Sample finding for vulnerability VULN-002750,2026-06-06
VULN-002800,CVE-2024-3800,APP000,Application-000,ASSET-002800,host-002800.corp.local,10.10.175.240,linux,Physical,False,High,Accepted Risk,True,False,True,owner0@example.com,sysadmin0@example.com,Finance,Staging,us-east-1,2026-02-03,2026-04-19,False,Linux,RHEL 8,Sample finding for vulnerability VULN-002800,2026-06-17
VULN-002850,CVE-2024-3850,APP000,Application-000,ASSET-002850,host-002850.corp.local,10.11.178.34,solaris,VM,False,Low,Remediated,True,True,False,owner10@example.com,sysadmin0@example.com,Finance,Staging,ap-south-1,2026-02-17,2026-04-27,False,Solaris,Solaris 11,Sample finding for vulnerability VULN-002850,2026-05-29
VULN-002900,CVE-2024-3900,APP000,Application-000,ASSET-002900,host-002900.corp.local,10.11.181.84,aix,Container,False,High,Accepted Risk,True,False,False,owner0@example.com,sysadmin0@example.com,HR,Staging,us-east-1,2026-05-15,2026-06-18,False,AIX,AIX 7.2,Sample finding for vulnerability VULN-002900,2026-06-22
VULN-002950,CVE-2024-3950,APP000,Application-000,ASSET-002950,host-002950.corp.local,10.11.184.134,linux,Physical,False,High,Remediated,True,False,True,owner10@example.com,sysadmin0@example.com,Finance,Production,us-west-2,2025-11-18,2025-12-01,False,Linux,RHEL 8,Sample finding for vulnerability VULN-002950,2026-06-09
VULN-003000,CVE-2024-4000,APP000,Application-000,ASSET-003000,host-003000.corp.local,10.11.187.184,aix,Physical,False,Medium,Accepted Risk,False,False,True,owner0@example.com,sysadmin0@example.com,Engineering,Staging,us-west-2,2026-04-22,2026-07-20,False,AIX,AIX 7.2,Sample finding for vulnerability VULN-003000,2026-05-29
VULN-003050,CVE-2024-4050,APP000,Application-000,ASSET-003050,host-003050.corp.local,10.11.190.234,linux,Physical,False,High,Accepted Risk,False,False,True,owner10@example.com,sysadmin0@example.com,Retail,Development,us-west-2,2026-06-05,2026-08-16,False,Linux,Ubuntu 22.04,Sample finding for vulnerability VULN-003050,2026-06-16
VULN-003100,CVE-2024-4100,APP000,Application-000,ASSET-003100,host-003100.corp.local,10.12.193.28,windows,Container,True,High,Accepted Risk,True,False,True,owner0@example.com,sysadmin0@example.com,HR,Development,us-east-1,2026-02-06,2026-04-09,False,Windows,Windows Server 2022,Sample finding for vulnerability VULN-003100,2026-06-16
VULN-003150,CVE-2024-4150,APP000,Application-000,ASSET-003150,host-003150.corp.local,10.12.196.78,linux,Physical,False,Medium,Open,True,False,False,owner10@example.com,sysadmin0@example.com,Marketing,Development,ap-south-1,2025-10-25,2025-12-07,True,Linux,Ubuntu 22.04,Sample finding for vulnerability VULN-003150,2026-06-17
VULN-003200,CVE-2024-4200,APP000,Application-000,ASSET-003200,host-003200.corp.local,10.12.200.128,aix,Physical,False,Low,Open,True,False,False,owner0@example.com,sysadmin0@example.com,Finance,Production,us-west-2,2025-09-16,2025-10-18,False,AIX,AIX 7.2,Sample finding for vulnerability VULN-003200,2026-05-29
VULN-003250,CVE-2024-4250,APP000,Application-000,ASSET-003250,host-003250.corp.local,10.12.203.178,windows,Physical,False,Medium,In Progress,True,False,False,owner10@example.com,sysadmin0@example.com,HR,Staging,us-east-1,2026-02-19,2026-03-20,False,Windows,Windows Server 2019,Sample finding for vulnerability VULN-003250,2026-06-05
VULN-003300,CVE-2024-4300,APP000,Application-000,ASSET-003300,host-003300.corp.local,10.12.206.228,windows,VM,False,High,Open,True,False,False,owner0@example.com,sysadmin0@example.com,Engineering,Development,us-east-1,2026-04-03,2026-06-22,False,Windows,Windows Server 2022,Sample finding for vulnerability VULN-003300,2026-06-14
VULN-003350,CVE-2024-4350,APP000,Application-000,ASSET-003350,host-003350.corp.local,10.13.209.22,linux,Container,False,High,In Progress,True,False,False,owner10@example.com,sysadmin0@example.com,Marketing,Staging,us-east-1,2025-12-23,2026-03-17,False,Linux,Ubuntu 22.04,Sample finding for vulnerability VULN-003350,2026-06-06
VULN-003400,CVE-2024-4400,APP000,Application-000,ASSET-003400,host-003400.corp.local,10.13.212.72,windows,Physical,False,High,Accepted Risk,True,False,False,owner0@example.com,sysadmin0@example.com,Finance,Production,us-west-2,2025-11-05,2025-11-24,False,Windows,Windows Server 2022,Sample finding for vulnerability VULN-003400,2026-06-07
VULN-003450,CVE-2024-4450,APP000,Application-000,ASSET-003450,host-003450.corp.local,10.13.215.122,aix,Physical,False,Medium,In Progress,False,False,True,owner10@example.com,sysadmin0@example.com,HR,Production,ap-south-1,2026-05-26,2026-07-31,False,AIX,AIX 7.2,Sample finding for vulnerability VULN-003450,2026-06-16
VULN-003500,CVE-2024-4500,APP000,Application-000,ASSET-003500,host-003500.corp.local,10.13.218.172,windows,Container,False,High,In Progress,True,False,False,owner0@example.com,sysadmin0@example.com,Retail,Staging,eu-west-1,2025-12-26,2026-03-02,False,Windows,Windows Server 2019,Sample finding for vulnerability VULN-003500,2026-06-25
VULN-003550,CVE-2024-4550,APP000,Application-000,ASSET-003550,host-003550.corp.local,10.13.221.222,solaris,Container,False,Medium,In Progress,True,False,False,owner10@example.com,sysadmin0@example.com,Marketing,Production,eu-west-1,2026-04-08,2026-05-27,True,Solaris,Solaris 11,Sample finding for vulnerability VULN-003550,2026-06-01
VULN-003600,CVE-2024-4600,APP000,Application-000,ASSET-003600,host-003600.corp.local,10.14.225.16,linux,Physical,False,Medium,Accepted Risk,True,False,False,owner0@example.com,sysadmin0@example.com,Engineering,Development,us-west-2,2026-02-06,2026-03-06,True,Linux,Ubuntu 22.04,Sample finding for vulnerability VULN-003600,2026-06-05
VULN-003650,CVE-2024-4650,APP000,Application-000,ASSET-003650,host-003650.corp.local,10.14.228.66,windows,VM,False,Medium,Open,True,False,False,owner10@example.com,sysadmin0@example.com,Engineering,Production,us-west-2,2025-11-01,2025-11-18,False,Windows,Windows Server 2022,Sample finding for vulnerability VULN-003650,2026-06-16
VULN-003700,CVE-2024-4700,APP000,Application-000,ASSET-003700,host-003700.corp.local,10.14.231.116,aix,VM,False,Medium,Open,True,False,False,owner0@example.com,sysadmin0@example.com,HR,Production,us-west-2,2025-10-23,2026-01-16,False,AIX,AIX 7.2,Sample finding for vulnerability VULN-003700,2026-06-02
VULN-003750,CVE-2024-4750,APP000,Application-000,ASSET-003750,host-003750.corp.local,10.14.234.166,solaris,Physical,False,High,Open,True,True,False,owner10@example.com,sysadmin0@example.com,Marketing,Production,ap-south-1,2025-10-30,2025-11-11,False,Solaris,Solaris 11,Sample finding for vulnerability VULN-003750,2026-05-30
VULN-003800,CVE-2024-4800,APP000,Application-000,ASSET-003800,host-003800.corp.local,10.14.237.216,linux,VM,False,Low,Accepted Risk,True,False,False,owner0@example.com,sysadmin0@example.com,Marketing,Staging,us-west-2,2026-01-30,2026-03-02,False,Linux,RHEL 8,Sample finding for vulnerability VULN-003800,2026-06-12
VULN-003850,CVE-2024-4850,APP000,Application-000,ASSET-003850,host-003850.corp.local,10.15.240.10,aix,VM,False,Medium,In Progress,True,False,False,owner10@example.com,sysadmin0@example.com,Marketing,Development,us-east-1,2025-12-15,2026-02-16,False,AIX,AIX 7.2,Sample finding for vulnerability VULN-003850,2026-06-16
VULN-003900,CVE-2024-4900,APP000,Application-000,ASSET-003900,host-003900.corp.local,10.15.243.60,windows,Container,False,Medium,In Progress,False,False,False,owner0@example.com,sysadmin0@example.com,HR,Production,eu-west-1,2026-05-07,2026-07-09,True,Windows,Windows Server 2019,Sample finding for vulnerability VULN-003900,2026-06-14
VULN-003950,CVE-2024-4950,APP000,Application-000,ASSET-003950,host-003950.corp.local,10.15.246.110,windows,Container,False,Low,Remediated,True,False,False,owner10@example.com,sysadmin0@example.com,Engineering,Development,us-west-2,2025-09-20,2025-09-30,True,Windows,Windows Server 2019,Sample finding for vulnerability VULN-003950,2026-06-02
VULN-004000,CVE-2024-5000,APP000,Application-000,ASSET-004000,host-004000.corp.local,10.15.250.160,solaris,VM,False,Medium,In Progress,True,True,False,owner0@example.com,sysadmin0@example.com,Retail,Development,eu-west-1,2025-09-28,2025-12-15,False,Solaris,Solaris 11,Sample finding for vulnerability VULN-004000,2026-06-23
VULN-004050,CVE-2024-5050,APP000,Application-000,ASSET-004050,host-004050.corp.local,10.15.253.210,linux,VM,False,Critical,Open,True,False,False,owner10@example.com,sysadmin0@example.com,Finance,Production,eu-west-1,2025-09-20,2025-11-27,False,Linux,RHEL 8,Sample finding for vulnerability VULN-004050,2026-05-30
VULN-004100,CVE-2024-5100,APP000,Application-000,ASSET-004100,host-004100.corp.local,10.16.0.4,linux,Physical,False,Low,In Progress,True,False,False,owner0@example.com,sysadmin0@example.com,HR,Production,us-east-1,2026-04-24,2026-06-19,True,Linux,Ubuntu 22.04,Sample finding for vulnerability VULN-004100,2026-06-18
VULN-004150,CVE-2024-5150,APP000,Application-000,ASSET-004150,host-004150.corp.local,10.16.3.54,linux,Container,False,High,Open,False,False,False,owner10@example.com,sysadmin0@example.com,Finance,Development,eu-west-1,2026-05-28,2026-08-16,False,Linux,Ubuntu 22.04,Sample finding for vulnerability VULN-004150,2026-06-16
VULN-004200,CVE-2024-5200,APP000,Application-000,ASSET-004200,host-004200.corp.local,10.16.6.104,aix,VM,False,High,Open,True,False,False,owner0@example.com,sysadmin0@example.com,Finance,Development,ap-south-1,2025-07-21,2025-07-28,True,AIX,AIX 7.2,Sample finding for vulnerability VULN-004200,2026-06-12
